x, y
0, 0
0.00050862667, 0.0290043
0.0010172533, 0.055194975
0.00152588, 0.079581037
0.0020345067, 0.10253475
0.0025431333, 0.12427875
0.00305176, 0.144963
0.0035603867, 0.16470113
0.0040690133, 0.1835775
0.00457764, 0.20166075
0.0050862667, 0.2190105
0.0055948933, 0.235674
0.00610352, 0.251694
0.0066121467, 0.26710987
0.0071207733, 0.28195425
0.0076294, 0.2962575
0.0081380267, 0.31004888
0.0086466533, 0.32335313
0.00915528, 0.33619613
0.0096639067, 0.348597
0.010172533, 0.36057937
0.01068116, 0.37216237
0.011189787, 0.38336287
0.011698413, 0.39419775
0.01220704, 0.404685
0.012715667, 0.41483925
0.013224293, 0.424674
0.013732933, 0.43420275
0.0142416, 0.44344013
0.014750133, 0.45239738
0.0152588, 0.46108463
0.015767467, 0.46951538
0.016276, 0.4776975
0.016784667, 0.48564225
0.017293333, 0.49335862
0.017801867, 0.50085563
0.018310533, 0.50814225
0.0188192, 0.51522525
0.019327867, 0.52211475
0.0198364, 0.52881638
0.020345067, 0.53533688
0.020853733, 0.541683
0.021362267, 0.54786038
0.021870933, 0.55387575
0.0223796, 0.559737
0.022888133, 0.5654475
0.0233968, 0.57101287
0.023905467, 0.57643875
0.024414133, 0.58173075
0.024922667, 0.58689112
0.025431333, 0.59192663
0.02594, 0.59684175
0.026448533, 0.60163763
0.0269572, 0.606321
0.027465867, 0.61089525
0.0279744, 0.61536375
0.028483067, 0.61972987
0.028991733, 0.62399588
0.0295004, 0.62816512
0.030008933, 0.632241
0.0305176, 0.63622575
0.031026267, 0.64012275
0.0315348, 0.64393425
0.032043467, 0.6476625
0.032552133, 0.65131087
0.033060667, 0.65488162
0.033569333, 0.65837812
0.034078, 0.66180037
0.034586667, 0.66515175
0.0350952, 0.6684345
0.035603867, 0.67164975
0.036112533, 0.67480088
0.036621067, 0.677889
0.037129733, 0.68091525
0.0376384, 0.683883
0.038146933, 0.68679338
0.0386556, 0.68964637
0.039164267, 0.6924465
0.039672933, 0.69519263
0.040181467, 0.697887
0.040690133, 0.70053188
0.0411988, 0.70312838
0.041707333, 0.70567762
0.042216, 0.70818075
0.042724667, 0.71063888
0.0432332, 0.71305425
0.043741867, 0.715428
0.044250533, 0.71776125
0.0447592, 0.72005513
0.045267733, 0.722313
0.0457764, 0.7245315
0.046285067, 0.72671175
0.0467936, 0.72885488
0.047302267, 0.730962
0.047810933, 0.73303425
0.048319467, 0.7350705
0.048828133, 0.73707413
0.0493368, 0.73904512
0.049845467, 0.74098463
0.050354, 0.742896
0.050862667, 0.744777
0.051371333, 0.74662875
0.051879867, 0.74845012
0.052388533, 0.75024112
0.0528972, 0.75200513
0.053405733, 0.75374212
0.0539144, 0.75545325
0.054423067, 0.75713738
0.054931733, 0.75879787
0.055440267, 0.7604325
0.055948933, 0.76204463
0.0564576, 0.763632
