x, y
0, 0
0.000285272, 6.96364e-05
0.000570544, 0.000116579
0.000855816, 0.000156985
0.00114109, 0.000191287
0.00142636, 0.000220254
0.00171163, 0.000247131
0.00199691, 0.000264072
0.00228218, 0.000272195
0.00256745, 0.000277467
0.00285272, 0.000272298
0.00313799, 0.000271534
0.00342327, 0.000273503
0.00370854, 0.000278392
0.00399381, 0.000285158
0.00427908, 0.000290962
0.00456435, 0.000294301
0.00484963, 0.000295796
0.0051349, 0.000297183
0.00542017, 0.000300159
0.00570544, 0.000304966
0.00599072, 0.000312881
0.00627599, 0.000324161
0.00656126, 0.000331302
0.00684653, 0.000334821
0.0071318, 0.000331412
0.00741708, 0.000328893
0.00770235, 0.000327418
0.00798762, 0.000327598
0.00827289, 0.000330602
0.00855816, 0.000334215
0.00884344, 0.000335333
0.00912871, 0.000333877
0.00941398, 0.000330923
0.00969925, 0.000328895
0.00998453, 0.000328429
0.0102698, 0.00033056
0.0105551, 0.000336664
0.0108403, 0.00034483
0.0111256, 0.000349175
0.0114109, 0.000349447
0.0116962, 0.000345767
0.0119814, 0.000343576
0.0122667, 0.000342482
0.012552, 0.000343335
0.0128372, 0.000345943
0.0131225, 0.000347226
0.0134078, 0.000345659
0.0136931, 0.000341933
0.0139783, 0.00033806
0.0142636, 0.000336276
0.0145489, 0.000336744
0.0148342, 0.000340792
0.0151194, 0.000349064
0.0154047, 0.000356255
0.01569, 0.000359997
0.0159752, 0.000358225
0.0162605, 0.000356321
0.0165458, 0.000355241
0.0168311, 0.000355252
0.0171163, 0.000357588
0.0174016, 0.000360543
0.0176869, 0.000361259
0.0179721, 0.000359148
0.0182574, 0.000355495
0.0185427, 0.000352625
0.018828, 0.000351787
0.0191132, 0.00035341
0.0193985, 0.000358763
0.0196838, 0.000367213
0.0199691, 0.000371857
0.0202543, 0.000374901
0.0205396, 0.000372237
0.0208249, 0.000370827
0.0211101, 0.000370436
0.0213954, 0.000371702
0.0216807, 0.000374702
0.021966, 0.000376529
0.0222512, 0.000375619
0.0225365, 0.00037199
0.0228218, 0.000367594
0.023107, 0.000364753
0.0233923, 0.000364367
0.0236776, 0.000367335
0.0239629, 0.000374529
0.0242481, 0.000380181
0.0245334, 0.000384372
0.0248187, 0.000384891
0.025104, 0.000382034
0.0253892, 0.000380878
0.0256745, 0.000381061
0.0259598, 0.00038317
0.026245, 0.000385575
0.0265303, 0.000385831
0.0268156, 0.000383206
0.0271009, 0.000378555
0.0273861, 0.000374406
0.0276714, 0.000372592
0.0279567, 0.000373734
0.0282419, 0.000379018
0.0285272, 0.000386713
0.0288125, 0.000389781
0.0290978, 0.000394173
0.029383, 0.000391883
0.0296683, 0.000390041
0.0299536, 0.000389386
0.0302388, 0.000390262
0.0305241, 0.000392478
0.0308094, 0.000394046
0.0310947, 0.000393183
0.0313799, 0.000389342
0.0316652, 0.000384511
0.0319505, 0.000381074
0.0322358, 0.000380372
0.032521, 0.000383134
0.0328063, 0.000390269
0.0330916, 0.000395674
0.0333768, 0.000399188
0.0336621, 0.000400964
0.0339474, 0.000398022
0.0342327, 0.000396639
0.0345179, 0.000396357
0.0348032, 0.000397712
0.0350885, 0.00039948
0.0353737, 0.000399925
0.035659, 0.000397356
0.0359443, 0.000392506
0.0362296, 0.000387822
0.0365148, 0.000385322
0.0368001, 0.000385665
0.0370854, 0.000389992
0.0373707, 0.000397662
0.0376559, 0.000401021
0.0379412, 0.000405148
0.0382265, 0.000403357
0.0385117, 0.000401431
0.038797, 0.000400435
0.0390823, 0.000400586
0.0393676, 0.000402252
0.0396528, 0.000403464
0.0399381, 0.000402458
0.0402234, 0.000398542
0.0405086, 0.000393424
0.0407939, 0.000389531
0.0410792, 0.000388101
0.0413645, 0.000389858
0.0416497, 0.000395813
0.041935, 0.000402316
0.0422203, 0.000405697
0.0425056, 0.000407667
0.0427908, 0.000405248
0.0430761, 0.00040401
0.0433614, 0.000403469
0.0436466, 0.00040438
0.0439319, 0.00040607
0.0442172, 0.000406425
0.0445025, 0.000403994
0.0447877, 0.000399287
0.045073, 0.000394594
0.0453583, 0.000391867
0.0456435, 0.000391637
0.0459288, 0.0003951
0.0462141, 0.0004025
0.0464994, 0.000406849
0.0467846, 0.000410662
0.0470699, 0.000409322
0.0473552, 0.000407856
0.0476405, 0.000407004
0.0479257, 0.000407026
0.048211, 0.000408653
0.0484963, 0.000409947
0.0487815, 0.000409117
0.0490668, 0.000405468
0.0493521, 0.000400502
0.0496374, 0.000396654
0.0499226, 0.000395058
0.0502079, 0.00039645
0.0504932, 0.0004019
0.0507784, 0.000408675
0.0510637, 0.000412054
0.051349, 0.000414469
0.0516343, 0.000412246
0.0519195, 0.000411139
0.0522048, 0.000410707
0.0524901, 0.000411642
0.0527754, 0.000413488
0.0530606, 0.000413983
0.0533459, 0.000411868
0.0536312, 0.000407367
0.0539164, 0.000402727
0.0542017, 0.000399935
0.054487, 0.00039961
0.0547723, 0.000402902
0.0550575, 0.000410147
0.0553428, 0.000414393
0.0556281, 0.000418387
0.0559133, 0.000417547
0.0561986, 0.000415866
0.0564839, 0.000415055
0.0567692, 0.000415228
0.0570544, 0.00041694
0.0573397, 0.000418379
0.057625, 0.000417785
0.0579102, 0.000414347
0.0581955, 0.00040939
0.0584808, 0.00040538
0.0587661, 0.000403676
0.0590513, 0.000404951
0.0593366, 0.000410299
0.0596219, 0.0004168
0.0599072, 0.000419732
0.0601924, 0.000422801
0.0604777, 0.000420462
0.060763, 0.000419264
0.0610482, 0.00041886
0.0613335, 0.000419803
0.0616188, 0.000421598
0.0619041, 0.000422158
0.0621893, 0.000420168
0.0624746, 0.000415654
0.0627599, 0.000410825
0.0630451, 0.000407787
0.0633304, 0.000407321
0.0636157, 0.000410494
0.063901, 0.000417606
0.0641862, 0.000421436
0.0644715, 0.000425426
0.0647568, 0.000424961
0.0650421, 0.000423018
0.0653273, 0.000422119
0.0656126, 0.000422202
0.0658979, 0.000423743
0.0661831, 0.000425043
0.0664684, 0.000424471
0.0667537, 0.000421037
0.067039, 0.000415984
0.0673242, 0.000411707
0.0676095, 0.000409823
0.0678948, 0.00041093
0.06818, 0.000416105
0.0684653, 0.000422533
0.0687506, 0.000425306
0.0690359, 0.000428512
0.0693211, 0.00042621
0.0696064, 0.000424928
0.0698917, 0.000424397
0.070177, 0.000425121
0.0704622, 0.000426696
0.0707475, 0.0004272
0.0710328, 0.000425234
0.071318, 0.000420716
0.0716033, 0.000415781
0.0718886, 0.000412607
0.0721739, 0.000411946
0.0724591, 0.000414844
0.0727444, 0.000421762
0.0730297, 0.000425831
0.0733149, 0.000429715
0.0736002, 0.000429367
0.0738855, 0.000427466
0.0741708, 0.000426502
0.074456, 0.000426404
0.0747413, 0.000427766
0.0750266, 0.00042893
0.0753119, 0.000428347
0.0755971, 0.000424957
0.0758824, 0.000419911
0.0761677, 0.000415651
0.0764529, 0.000413634
0.0767382, 0.000414493
0.0770235, 0.000419332
0.0773088, 0.000425922
0.077594, 0.000428781
0.0778793, 0.000431929
0.0781646, 0.000429802
0.0784498, 0.000428597
0.0787351, 0.000428022
0.0790204, 0.000428624
0.0793057, 0.000430179
0.0795909, 0.000430659
0.0798762, 0.000428739
0.0801615, 0.00042428
0.0804468, 0.000419377
0.080732, 0.00041619
0.0810173, 0.000415405
0.0813026, 0.000418086
0.0815878, 0.000424811
0.0818731, 0.000429155
0.0821584, 0.000432964
0.0824437, 0.000432716
0.0827289, 0.000430948
0.0830142, 0.00043004
0.0832995, 0.000429949
0.0835847, 0.000431319
0.08387, 0.000432571
0.0841553, 0.000432015
0.0844406, 0.000428717
0.0847258, 0.000423736
0.0850111, 0.00041951
0.0852964, 0.000417485
0.0855816, 0.000418271
0.0858669, 0.000422987
0.0861522, 0.000429569
0.0864375, 0.000432421
0.0867227, 0.000435635
0.087008, 0.000433578
0.0872933, 0.000432421
0.0875786, 0.000431894
0.0878638, 0.000432556
0.0881491, 0.000434163
0.0884344, 0.000434651
0.0887196, 0.000432805
0.0890049, 0.000428422
0.0892902, 0.000423556
0.0895755, 0.000420369
0.0898607, 0.000419591
0.090146, 0.000422261
0.0904313, 0.000428938
0.0907165, 0.000433139
0.0910018, 0.000436966
0.0912871, 0.000436822
0.0915724, 0.000434986
0.0918576, 0.000434086
0.0921429, 0.000434038
0.0924282, 0.000435436
0.0927135, 0.000436687
0.0929987, 0.000436161
0.093284, 0.000432912
0.0935693, 0.000427952
0.0938545, 0.000423701
0.0941398, 0.000421673
0.0944251, 0.000422473
0.0947104, 0.000427208
0.0949956, 0.000433641
0.0952809, 0.000436362
0.0955662, 0.000439656
0.0958514, 0.000437563
0.0961367, 0.000436368
0.096422, 0.000435844
0.0967073, 0.000436521
0.0969925, 0.000438082
0.0972778, 0.000438542
0.0975631, 0.000436714
0.0978484, 0.000432322
0.0981336, 0.000427423
0.0984189, 0.000424201
0.0987042, 0.000423421
0.0989894, 0.000426097
0.0992747, 0.000432748
0.09956, 0.00043676
0.0998453, 0.000440548
0.100131, 0.000440433
0.100416, 0.000438562
0.100701, 0.000437644
0.100986, 0.000437586
0.101272, 0.000438933
0.101557, 0.00044011
0.101842, 0.000439561
0.102127, 0.000436271
0.102413, 0.000431285
0.102698, 0.000426858
0.102983, 0.000424809
0.103269, 0.000425599
0.103554, 0.00043032
0.103839, 0.000436674
0.104124, 0.000439357
0.10441, 0.000442597
0.104695, 0.000440509
0.10498, 0.000439311
0.105265, 0.000438762
0.105551, 0.000439392
