x, y
0, 0
0.000285272, 9.94783e-05
0.000570544, 0.000168844
0.000855816, 0.000231005
0.00114109, 0.000286744
0.00142636, 0.000333271
0.00171163, 0.000349395
0.00199691, 0.000343083
0.00228218, 0.000341246
0.00256745, 0.000348284
0.00285272, 0.000353735
0.00313799, 0.000362755
0.00342327, 0.000370127
0.00370854, 0.000376367
0.00399381, 0.000385804
0.00427908, 0.000394742
0.00456435, 0.000410093
0.00484963, 0.000421003
0.0051349, 0.000425099
0.00542017, 0.000427159
0.00570544, 0.000427868
0.00599072, 0.000435916
0.00627599, 0.000446495
0.00656126, 0.000451625
0.00684653, 0.000457813
0.0071318, 0.000458452
0.00741708, 0.000464227
0.00770235, 0.000472194
0.00798762, 0.000480346
0.00827289, 0.000491332
0.00855816, 0.000495873
0.00884344, 0.000494802
0.00912871, 0.000494685
0.00941398, 0.000497395
0.00969925, 0.000504669
0.00998453, 0.000508153
0.0102698, 0.000510922
0.0105551, 0.000517265
0.0108403, 0.000518758
0.0111256, 0.000520611
0.0114109, 0.000521707
0.0116962, 0.000524345
0.0119814, 0.000530454
0.0122667, 0.000535967
0.012552, 0.000542608
0.0128372, 0.000545363
0.0131225, 0.000541993
0.0134078, 0.000537996
0.0136931, 0.000537295
0.0139783, 0.000543036
0.0142636, 0.000550166
0.0145489, 0.000554148
0.0148342, 0.000561027
0.0151194, 0.00056606
0.0154047, 0.000566236
0.01569, 0.000567734
0.0159752, 0.000568266
0.0162605, 0.000573111
0.0165458, 0.000577915
0.0168311, 0.000582192
0.0171163, 0.000586973
0.0174016, 0.000585276
0.0176869, 0.000581772
0.0179721, 0.00058108
0.0182574, 0.000583898
0.0185427, 0.000591088
0.018828, 0.000594806
0.0191132, 0.000599877
0.0193985, 0.000605726
0.0196838, 0.000606527
0.0199691, 0.000608565
0.0202543, 0.000608081
0.0205396, 0.000610359
0.0208249, 0.00061493
0.0211101, 0.000618609
0.0213954, 0.000622811
0.0216807, 0.00062383
0.021966, 0.000619987
0.0222512, 0.000615928
0.0225365, 0.000615836
0.0228218, 0.000620415
0.023107, 0.000623029
0.0233923, 0.000625986
0.0236776, 0.000630831
0.0239629, 0.000630935
0.0242481, 0.000630707
0.0245334, 0.000630955
0.0248187, 0.000630433
0.025104, 0.00063373
0.0253892, 0.000636896
0.0256745, 0.000639111
0.0259598, 0.000641652
0.026245, 0.00063872
0.0265303, 0.000633598
0.0268156, 0.000632108
0.0271009, 0.000635529
0.0273861, 0.000638461
0.0276714, 0.000641045
0.0279567, 0.000646393
0.0282419, 0.00064724
0.0285272, 0.000646794
0.0288125, 0.000647517
0.0290978, 0.000645865
0.029383, 0.000648183
0.0296683, 0.000651518
0.0299536, 0.000653637
0.0302388, 0.000656896
0.0305241, 0.000655964
0.0308094, 0.000651426
0.0310947, 0.000648547
0.0313799, 0.000650789
0.0316652, 0.000654016
0.0319505, 0.000655685
0.0322358, 0.000660326
0.032521, 0.000662591
0.0328063, 0.000661769
0.0330916, 0.000662168
0.0333768, 0.000660865
0.0336621, 0.000661983
0.0339474, 0.000665112
0.0342327, 0.000667422
0.0345179, 0.000670056
0.0348032, 0.000670099
0.0350885, 0.0006659
0.0353737, 0.00066171
0.035659, 0.000662245
0.0359443, 0.000665722
0.0362296, 0.00066733
0.0365148, 0.00067077
0.0368001, 0.000674626
0.0370854, 0.000673739
0.0373707, 0.00067379
0.0376559, 0.000673283
0.0379412, 0.000673746
0.0382265, 0.000676968
0.0385117, 0.000679601
0.038797, 0.000681997
0.0390823, 0.000683058
0.0393676, 0.000679357
0.0396528, 0.00067482
0.0399381, 0.000673921
0.0402234, 0.000677345
0.0405086, 0.000679623
0.0407939, 0.000682032
0.0410792, 0.00068685
0.0413645, 0.000687177
0.0416497, 0.000686795
0.041935, 0.000686973
0.0422203, 0.000686703
0.0425056, 0.000689925
0.0427908, 0.000692894
0.0430761, 0.000695219
0.0433614, 0.000697302
0.0436466, 0.0006941
0.0439319, 0.000689381
0.0442172, 0.000687377
0.0445025, 0.000689803
0.0447877, 0.000692778
0.045073, 0.000694415
0.0453583, 0.000698824
0.0456435, 0.000700307
0.0459288, 0.000699421
0.0462141, 0.000699852
0.0464994, 0.000698874
0.0467846, 0.00070173
0.0470699, 0.000704729
0.0473552, 0.000706792
0.0476405, 0.000709324
0.0479257, 0.0007067
0.048211, 0.000701795
0.0484963, 0.000699071
0.0487815, 0.000700342
0.0490668, 0.000703701
0.0493521, 0.000705059
0.0496374, 0.000708912
0.0499226, 0.00071137
0.0502079, 0.000710223
0.0504932, 0.000710769
0.0507784, 0.000709385
0.0510637, 0.00071154
0.051349, 0.000714491
0.0516343, 0.000716479
0.0519195, 0.000719195
0.0522048, 0.000717614
0.0524901, 0.000712863
0.0527754, 0.00070939
0.0530606, 0.000709734
0.0533459, 0.000713032
0.0536312, 0.000714303
0.0539164, 0.000717514
0.0542017, 0.000720456
0.054487, 0.000719278
0.0547723, 0.000719352
0.0550575, 0.000718283
0.0553428, 0.000719402
0.0556281, 0.000722247
0.0559133, 0.000724291
0.0561986, 0.000726549
0.0564839, 0.000726501
0.0567692, 0.00072216
0.0570544, 0.000717827
0.0573397, 0.00071727
0.057625, 0.000720158
0.0579102, 0.000721362
0.0581955, 0.000723927
0.0584808, 0.000727313
0.0587661, 0.00072619
0.0590513, 0.000725849
0.0593366, 0.000725119
0.0596219, 0.000725145
0.0599072, 0.00072787
0.0601924, 0.000730015
0.0604777, 0.000731798
0.060763, 0.000732663
0.0610482, 0.000728886
0.0613335, 0.000723989
0.0616188, 0.000722734
0.0619041, 0.000725275
0.0621893, 0.000726633
0.0624746, 0.000728719
0.0627599, 0.000732506
0.0630451, 0.000731699
0.0633304, 0.000731058
0.0636157, 0.000730798
0.063901, 0.00072994
0.0641862, 0.000732445
0.0644715, 0.000734741
0.0647568, 0.000736241
0.0650421, 0.000737857
0.0653273, 0.000734666
0.0656126, 0.000729549
0.0658979, 0.00072744
0.0661831, 0.000729618
0.0664684, 0.00073125
0.0667537, 0.000732817
0.067039, 0.000736837
0.0673242, 0.000736675
0.0676095, 0.000735761
0.0678948, 0.000735753
0.06818, 0.000734466
0.0684653, 0.000736794
0.0687506, 0.000739234
0.0690359, 0.000740658
0.0693211, 0.000742658
0.0696064, 0.000739967
0.0698917, 0.000734926
0.070177, 0.000732303
0.0704622, 0.000733914
0.0707475, 0.00073594
0.0710328, 0.000737167
0.071318, 0.000741125
0.0716033, 0.000741794
0.0718886, 0.000740654
0.0721739, 0.000740811
0.0724591, 0.000739313
0.0727444, 0.000741416
0.0730297, 0.000743957
0.0733149, 0.000745422
0.0736002, 0.000747581
0.0738855, 0.000745393
0.0741708, 0.000740485
0.074456, 0.000737303
0.0747413, 0.000738321
0.0750266, 0.000740738
0.0753119, 0.000741758
0.0755971, 0.000745365
0.0758824, 0.000746951
0.0761677, 0.000745666
0.0764529, 0.000745908
0.0767382, 0.000744363
0.0770235, 0.00074617
0.0773088, 0.000748752
0.077594, 0.000750311
0.0778793, 0.000752551
0.0781646, 0.000750823
0.0784498, 0.000746112
0.0787351, 0.000742534
0.0790204, 0.000742859
0.0793057, 0.000745537
0.0795909, 0.000746457
0.0798762, 0.000749663
0.0801615, 0.000751917
0.0804468, 0.00075056
0.080732, 0.00075074
0.0810173, 0.000749325
0.0813026, 0.000750667
0.0815878, 0.000753237
0.0818731, 0.000754886
0.0821584, 0.000757015
0.0824437, 0.000755856
0.0827289, 0.000751275
0.0830142, 0.000747424
0.0832995, 0.000747254
0.0835847, 0.000749864
0.08387, 0.000750787
0.0841553, 0.000753551
0.0844406, 0.000756234
0.0847258, 0.000754936
0.0850111, 0.000754784
0.0852964, 0.000753639
0.0855816, 0.000754512
0.0858669, 0.0007571
0.0861522, 0.000758852
0.0864375, 0.000760783
0.0867227, 0.000760438
0.087008, 0.000756111
0.0872933, 0.000751828
0.0875786, 0.000751171
0.0878638, 0.000753669
0.0881491, 0.000754633
0.0884344, 0.000757028
0.0887196, 0.000760033
0.0890049, 0.000758785
0.0892902, 0.000758448
0.0895755, 0.000757551
0.0898607, 0.000757835
0.090146, 0.000760359
0.0904313, 0.00076221
0.0907165, 0.000763902
0.0910018, 0.000764134
0.0912871, 0.000760138
0.0915724, 0.000755509
0.0918576, 0.000754403
0.0921429, 0.000756744
0.0924282, 0.000757777
0.0927135, 0.00075984
0.0929987, 0.00076313
0.093284, 0.000762036
0.0935693, 0.000761471
0.0938545, 0.000760843
0.0941398, 0.000760573
0.0944251, 0.000763014
0.0947104, 0.000764955
0.0949956, 0.00076645
0.0952809, 0.000767252
0.0955662, 0.000763593
0.0958514, 0.000758713
0.0961367, 0.000757174
0.096422, 0.000759327
0.0967073, 0.000760469
0.0969925, 0.000762234
0.0972778, 0.000765779
0.0975631, 0.000764932
0.0978484, 0.000764188
0.0981336, 0.0007638
0.0984189, 0.000763084
0.0987042, 0.000765453
0.0989894, 0.000767495
0.0992747, 0.000768855
0.09956, 0.000770046
0.0998453, 0.000766665
0.100131, 0.000761708
0.100416, 0.000759534
0.100701, 0.000761468
0.100986, 0.00076278
0.101272, 0.00076428
0.101557, 0.000767975
0.101842, 0.000767476
0.102127, 0.000766575
0.102413, 0.000766373
0.102698, 0.000765376
0.102983, 0.000767667
0.103269, 0.000769791
0.103554, 0.000771089
0.103839, 0.000772582
0.104124, 0.000769469
0.10441, 0.000764485
0.104695, 0.000762175
0.10498, 0.000763863
0.105265, 0.000765397
0.105551, 0.000766675
0.105836, 0.000770405
0.106121, 0.0007703
0.106407, 0.000769264
0.106692, 0.000769176
0.106977, 0.000767971
0.107262, 0.000770181
0.107548, 0.000772379
0.107833, 0.000773645
0.108118, 0.000775221
0.108403, 0.000772348
0.108689, 0.00076733
0.108974, 0.000764725
0.109259, 0.000766151
0.109545, 0.000767869
0.10983, 0.000768949
0.110115, 0.000772634
0.1104, 0.000772935
0.110686, 0.000771768
0.110971, 0.000771783
0.111256, 0.0007704
0.111541, 0.000772449
0.111827, 0.000774705
0.112112, 0.000775943
0.112397, 0.00077782
0.112683, 0.000775218
0.112968, 0.00077025
0.113253, 0.000767326
0.113538, 0.000768454
0.113824, 0.000770344
0.114109, 0.00077133
0.114394, 0.000774912
0.114679, 0.000775603
0.114965, 0.000774332
0.11525, 0.000774374
0.115535, 0.000772869
0.11582, 0.000774728
0.116106, 0.000777014
0.116391, 0.000778249
0.116676, 0.00078021
0.116962, 0.000777984
0.117247, 0.000773091
0.117532, 0.000769903
0.117817, 0.000770724
0.118103, 0.000772713
0.118388, 0.000773561
0.118673, 0.000776951
0.118958, 0.000777981
0.119244, 0.000776626
0.119529, 0.000776706
0.119814, 0.000775169
0.1201, 0.000776851
0.120385, 0.000779157
0.12067, 0.000780407
0.120955, 0.000782347
0.121241, 0.000780352
0.121526, 0.000775558
0.121811, 0.000772153
0.122096, 0.000772693
0.122382, 0.000774757
0.122667, 0.000775499
0.122952, 0.00077879
0.123238, 0.000780089
0.123523, 0.000778693
0.123808, 0.000778764
0.124093, 0.000777192
0.124379, 0.00077864
0.124664, 0.000780948
0.124949, 0.000782233
0.125234, 0.000784198
0.12552, 0.000782505
0.125805, 0.000777772
0.12609, 0.000774142
0.126376, 0.000774407
0.126661, 0.000776538
0.126946, 0.000777246
0.127231, 0.000780367
0.127517, 0.000782027
0.127802, 0.000780587
0.128087, 0.000780601
0.128372, 0.000779035
0.128658, 0.000780269
0.128943, 0.000782572
0.129228, 0.000783889
0.129514, 0.000785761
0.129799, 0.000784362
0.130084, 0.000779817
0.130369, 0.000776024
0.130655, 0.000776106
0.13094, 0.000778233
0.131225, 0.000778912
0.13151, 0.000781849
0.131796, 0.000783721
0.132081, 0.000782288
0.132366, 0.000782163
0.132652, 0.000780785
0.132937, 0.000781848
0.133222, 0.000784173
0.133507, 0.000785557
0.133793, 0.000787414
0.134078, 0.000786229
0.134363, 0.000781698
0.134648, 0.000777793
0.134934, 0.000777313
0.135219, 0.000779474
0.135504, 0.000780165
0.13579, 0.000782932
0.136075, 0.000785084
0.13636, 0.00078368
0.136645, 0.000783459
0.136931, 0.000782201
0.137216, 0.000783076
0.137501, 0.000785416
0.137786, 0.000786844
0.138072, 0.000788612
0.138357, 0.000787721
0.138642, 0.000783353
0.138928, 0.000779335
0.139213, 0.000779024
0.139498, 0.000781188
0.139783, 0.000781887
0.140069, 0.000784523
0.140354, 0.000786824
0.140639, 0.000785452
0.140924, 0.000785187
0.14121, 0.00078398
0.141495, 0.00078473
0.14178, 0.000787084
0.142066, 0.000788585
0.142351, 0.000790302
0.142636, 0.000789468
0.142921, 0.000785173
0.143207, 0.000780959
0.143492, 0.000780438
0.143777, 0.000782636
0.144062, 0.000783355
0.144348, 0.000785834
0.144633, 0.000788322
0.144918, 0.000786974
0.145204, 0.000786637
0.145489, 0.000785522
0.145774, 0.000786085
0.146059, 0.000788428
0.146345, 0.000789962
0.14663, 0.000791587
0.146915, 0.000791134
0.1472, 0.000786968
0.147486, 0.000782675
0.147771, 0.000781977
0.148056, 0.00078413
0.148342, 0.000784863
0.148627, 0.000787211
0.148912, 0.000789845
0.149197, 0.000788513
0.149483, 0.00078815
0.149768, 0.000787125
0.150053, 0.000787525
0.150338, 0.000789879
0.150624, 0.000791446
0.150909, 0.00079302
0.151194, 0.000792914
0.15148, 0.000788761
0.151765, 0.000784325
0.15205, 0.000783451
0.152335, 0.000785604
0.152621, 0.000786359
0.152906, 0.000788571
0.153191, 0.000791346
0.153476, 0.000790046
0.153762, 0.000789634
0.154047, 0.000788681
0.154332, 0.000788909
0.154618, 0.000791242
0.154903, 0.000792865
0.155188, 0.000794379
0.155473, 0.0007944
0.155759, 0.000790367
0.156044, 0.000785845
0.156329, 0.000784821
0.156614, 0.000786941
0.1569, 0.000787724
0.157185, 0.000789832
0.15747, 0.000792717
