x, y
0.5, 6.23335e-05
0.6, 6.2151e-05
0.7, 5.9942e-05
0.8, 5.61712e-05
0.9, 5.24127e-05
1, 4.89567e-05
1.1, 4.54159e-05
1.2, 4.1519e-05
1.3, 3.73327e-05
1.4, 3.3083e-05
1.6, 2.46834e-05
1.7, 2.06399e-05
1.8, 1.70293e-05
1.9, 1.42987e-05
2, 1.28088e-05
2.1, 1.26365e-05
2.2, 1.34554e-05
2.3, 1.47391e-05
2.4, 1.60494e-05
2.5, 1.71724e-05
2.6, 1.80506e-05
2.7, 1.87015e-05
2.8, 1.91744e-05
2.9, 1.95051e-05
3, 1.9712e-05
3.1, 1.98372e-05
3.2, 1.99282e-05
3.3, 2.00135e-05
3.4, 2.01024e-05
3.5, 2.01557e-05
3.6, 2.01181e-05
3.7, 1.99663e-05
3.8, 1.9723e-05
3.9, 1.94178e-05
4, 1.90665e-05
4.1, 1.86864e-05
4.2, 1.83033e-05
4.3, 1.79581e-05
4.4, 1.77039e-05
4.5, 1.75962e-05
4.6, 1.7694e-05
4.7, 1.80861e-05
4.8, 1.88855e-05
4.9, 2.01954e-05
5, 2.20859e-05
