x, y
0.5, 2.09284
0.6, 2.06993
0.7, 1.96554
0.8, 1.75813
0.9, 1.5223
1, 1.29785
1.1, 1.25555
1.2, 1.27838
1.3, 1.26889
1.4, 1.23472
1.5, 1.26962
1.6, 1.35317
1.7, 1.35781
1.8, 1.2635
1.9, 1.16945
2, 1.04587
2.1, 0.951163
2.2, 0.875802
2.3, 0.816984
2.4, 0.768485
2.5, 0.724746
2.6, 0.680595
2.7, 0.635541
2.8, 0.592106
2.9, 0.553578
3, 0.521239
3.1, 0.494202
3.2, 0.469441
3.3, 0.446122
3.4, 0.424306
3.5, 0.403514
3.6, 0.384829
3.7, 0.368466
3.8, 0.354189
3.9, 0.342417
4, 0.332593
4.1, 0.324694
4.2, 0.318872
4.3, 0.315146
4.4, 0.314171
4.5, 0.316597
4.6, 0.32244
4.7, 0.331395
4.8, 0.343287
4.9, 0.357669
5, 0.374191
