x, y
0.5, 0.00102518
0.6, 0.00102527
0.7, 0.00102778
0.8, 0.00102977
0.9, 0.00101414
1, 0.000964305
1.1, 0.000879666
1.2, 0.000805277
1.3, 0.000831439
1.4, 0.00100482
1.5, 0.00128638
1.6, 0.00162431
1.7, 0.0019874
1.8, 0.00236224
1.9, 0.00274595
2, 0.00313959
2.1, 0.00354473
2.2, 0.00396323
2.3, 0.00439786
2.4, 0.00485192
2.5, 0.00532857
2.6, 0.00583013
2.7, 0.00635732
2.8, 0.00690925
2.9, 0.00748412
3, 0.00808019
3.1, 0.00869631
3.2, 0.00933198
3.3, 0.00998722
3.4, 0.0106622
3.5, 0.0113573
3.6, 0.0120724
3.7, 0.0128076
3.8, 0.0135623
3.9, 0.0143363
4, 0.0151289
4.1, 0.0159394
4.2, 0.0167669
4.3, 0.0176103
4.4, 0.0184686
4.5, 0.0193405
4.6, 0.0202246
4.7, 0.0211196
4.8, 0.022024
4.9, 0.0229365
5, 0.0238555
