x, y
0.5, 0.129664
0.6, 0.126967
0.7, 0.122854
0.8, 0.103005
0.9, 0.0801171
1, 0.0483276
1.1, 0.0238711
1.2, 0.00913377
1.3, 0.00130821
1.4, 4.24482e-05
1.5, 3.67294e-05
1.6, 3.22288e-05
1.7, 2.86724e-05
1.8, 2.58857e-05
1.9, 2.3829e-05
2, 2.2478e-05
2.1, 2.17439e-05
2.2, 2.14903e-05
2.3, 2.15646e-05
2.4, 2.18426e-05
2.5, 2.22582e-05
2.6, 2.27886e-05
2.7, 2.3422e-05
2.8, 2.41145e-05
2.9, 2.48004e-05
3, 2.54356e-05
3.1, 2.60182e-05
3.2, 2.65793e-05
3.3, 2.71619e-05
3.4, 2.7806e-05
3.5, 2.85419e-05
3.6, 2.93881e-05
3.7, 3.03475e-05
3.8, 3.14234e-05
3.9, 3.26218e-05
4, 3.39527e-05
4.1, 3.54278e-05
4.2, 3.70559e-05
4.3, 3.88461e-05
4.4, 4.08083e-05
4.5, 4.29522e-05
4.6, 4.52884e-05
4.7, 4.78275e-05
4.8, 5.05783e-05
4.9, 5.35486e-05
5, 5.67463e-05
