x, y
0.5, 0.0354706
0.6, 0.0354607
0.7, 0.0353591
0.8, 0.0350676
0.9, 0.0347104
1, 0.034729
1.1, 0.0348578
1.2, 0.034396
1.3, 0.0330452
1.4, 0.0309948
1.5, 0.028535
1.6, 0.0256588
1.7, 0.0225383
1.8, 0.0194397
1.9, 0.0164942
2, 0.0137729
2.1, 0.0113587
2.2, 0.0092467
2.3, 0.00752634
2.4, 0.00639311
2.5, 0.00597845
2.6, 0.00623258
2.7, 0.00690589
2.8, 0.00774283
2.9, 0.00861172
3, 0.00951406
3.1, 0.0105138
3.2, 0.0116849
3.3, 0.0130229
3.4, 0.0144225
3.5, 0.0157873
3.6, 0.0170683
3.7, 0.0182777
3.8, 0.0194491
3.9, 0.0206424
4, 0.0218986
4.1, 0.0231976
4.2, 0.0244945
4.3, 0.0257807
4.4, 0.027055
4.5, 0.0283084
4.6, 0.0295358
4.7, 0.0307152
4.8, 0.031822
4.9, 0.0328615
5, 0.0338313
