x, y
0.5, 78.1169
0.6, 166.217
0.7, 3720.25
0.8, 307.175
0.9, 264217
1, 114409
1.1, 102.684
1.2, 29.0888
1.3, 3.25145
1.4, 1.46318
1.5, 1.27787
1.6, 1.23241
1.7, 1.20307
1.8, 1.18645
1.9, 1.17945
2, 1.17976
2.1, 1.18458
2.2, 1.19288
2.3, 1.20391
2.4, 1.21746
2.5, 1.23298
2.6, 1.25044
2.7, 1.27073
2.8, 1.29486
2.9, 1.32298
3, 1.35469
3.1, 1.38959
3.2, 1.4274
3.3, 1.46788
3.4, 1.51105
3.5, 1.55708
3.6, 1.60641
3.7, 1.65982
3.8, 1.71823
3.9, 1.78266
4, 1.85386
4.1, 1.93232
4.2, 2.01837
4.3, 2.1122
4.4, 2.21406
4.5, 2.32433
4.6, 2.44337
4.7, 2.57138
4.8, 2.70846
4.9, 2.85449
5, 24.8513
