x, y
0.5, 1.99868e-06
0.6, 1.99893e-06
0.7, 2.00368e-06
0.8, 1.9885e-06
0.9, 1.88472e-06
1, 1.68927e-06
1.1, 1.5172e-06
1.2, 1.54645e-06
1.3, 1.84525e-06
1.4, 2.32951e-06
1.5, 2.91495e-06
1.6, 3.55983e-06
1.7, 4.24536e-06
1.8, 4.95514e-06
1.9, 5.67819e-06
2, 6.41406e-06
2.1, 7.16438e-06
2.2, 7.92902e-06
2.3, 8.70993e-06
2.4, 9.51346e-06
2.5, 1.03487e-05
2.6, 1.12282e-05
2.7, 1.21637e-05
2.8, 1.3161e-05
2.9, 1.42178e-05
3, 1.53263e-05
3.1, 1.64788e-05
3.2, 1.76721e-05
3.3, 1.89066e-05
3.4, 2.0183e-05
3.5, 2.15006e-05
3.6, 2.28578e-05
3.7, 2.4252e-05
3.8, 2.56817e-05
3.9, 2.71471e-05
4, 2.86499e-05
4.1, 3.01912e-05
4.2, 3.17704e-05
4.3, 3.33856e-05
4.4, 3.50346e-05
4.5, 3.67153e-05
4.6, 3.84253e-05
4.7, 4.01619e-05
4.8, 4.19214e-05
4.9, 4.37006e-05
5, 4.54959e-05
