x, y
0.5, 0.0127125
0.6, 0.0127125
0.7, 0.0127125
0.8, 0.0127125
0.9, 0.00919596
1, 0.00919947
1.1, 0.00891911
1.2, 0.00544491
1.3, 0.00300654
1.4, 0.00306222
1.5, 0.00358711
1.6, 0.00421123
1.7, 0.00485847
1.8, 0.00552018
1.9, 0.00618923
2, 0.00685698
2.1, 0.00751325
2.2, 0.00815575
2.3, 0.00879168
2.4, 0.00942891
2.5, 0.0100696
2.6, 0.0107139
2.7, 0.011361
2.8, 0.0120113
2.9, 0.01266
3, 0.0133062
3.1, 0.0139635
3.2, 0.0146338
3.3, 0.0153175
3.4, 0.0160135
3.5, 0.0167206
3.6, 0.0171339
3.7, 0.017404
3.8, 0.0174613
3.9, 0.0167821
4, 0.0157926
4.1, 0.0154006
4.2, 0.0154076
4.3, 0.0157095
4.4, 0.0162427
4.5, 0.0169665
4.6, 0.0177689
4.7, 0.0186725
4.8, 0.0196766
4.9, 0.0207613
5, 0.0219113
