x, y
0.5, 68.6512
0.6, 1508.53
0.7, 1704.83
0.8, 236.012
0.9, 166.508
1, 16.4425
1.1, 4.05374
1.2, 3.2732
1.3, 2.82352
1.4, 2.5266
1.5, 2.29442
1.6, 2.09339
1.7, 970.527
1.8, 308.55
1.9, 193.996
2, 1.51745
2.1, 2519.31
2.2, 2519.31
2.3, 1.12446
2.4, 0.949825
2.5, 0.791559
2.6, 0.711044
2.7, 0.751099
2.8, 0.885489
2.9, 1.05985
3, 1.22911
3.1, 1.38214
3.2, 1.50844
3.3, 1.60614
3.4, 1.6808
3.5, 1.73828
3.6, 1.78153
3.7, 1.81339
3.8, 1.83576
3.9, 1.84958
4, 174.097
4.1, 1.85112
4.2, 1.84151
4.3, 1.82895
4.4, 1.81455
4.5, 1.79839
4.6, 1.78022
4.7, 106.768
4.8, 1.7373
4.9, 1.71407
5, 174.095
