x, y
0.5, 1.92148e-08
0.6, 2.66609e-08
0.7, 4.88362e-11
0.8, 2.82016e-10
0.9, 1.14267e-10
1, 4.75096e-11
1.1, 1.41588e-09
1.2, 3.70508e-08
1.3, 1.54344e-07
1.4, 3.51637e-07
1.5, 5.88746e-07
1.6, 8.1766e-07
1.7, 1.00983e-06
1.8, 1.15637e-06
1.9, 1.25954e-06
2, 1.32624e-06
2.1, 1.36441e-06
2.2, 1.37825e-06
2.3, 1.36841e-06
2.4, 1.33781e-06
2.5, 1.29115e-06
2.6, 1.23318e-06
2.7, 1.16803e-06
2.8, 1.09882e-06
2.9, 1.0277e-06
3, 9.56156e-07
3.1, 8.84652e-07
3.2, 7.99849e-07
3.3, 6.62484e-07
3.4, 4.397e-07
3.5, 4.02224e-07
3.6, 1.04722e-06
3.7, 2.1124e-06
3.8, 3.57483e-06
3.9, 5.50097e-06
4, 7.9632e-06
4.1, 1.09912e-05
4.2, 1.45409e-05
4.3, 1.85256e-05
4.4, 2.28536e-05
4.5, 2.74119e-05
4.6, 3.20268e-05
4.7, 3.6478e-05
4.8, 4.05356e-05
4.9, 4.39678e-05
5, 4.65684e-05
