x, y
0.5, 0.0842085
0.6, 0.0811548
0.7, 0.0768358
0.8, 0.0613978
0.9, 0.0442552
1, 0.0267868
1.1, 0.0161259
1.2, 0.00846434
1.3, 0.00449866
1.4, 0.00424468
1.5, 0.00421136
1.6, 0.00419614
1.7, 0.00418453
1.8, 0.00417596
1.9, 0.00416941
2, 0.00416416
2.1, 0.00416011
2.2, 0.00415736
2.3, 0.00415627
2.4, 0.0041577
2.5, 0.00416307
2.6, 0.00417436
2.7, 0.00419393
2.8, 0.00422475
2.9, 0.00426992
3, 0.00433291
3.1, 0.00441738
3.2, 0.00452698
3.3, 0.0046653
3.4, 0.00483542
3.5, 0.00504115
3.6, 0.00528554
3.7, 0.00557098
3.8, 0.00556869
3.9, 0.0060612
4, 0.00659569
4.1, 0.00717526
4.2, 0.0078086
4.3, 0.0085202
4.4, 0.00945399
4.5, 0.0101457
4.6, 0.0106165
4.7, 0.0111158
4.8, 0.0119037
4.9, 0.012621
5, 0.0135674
