x, y
0.5, 0.0896969
0.6, 0.0890138
0.7, 0.0854738
0.8, 0.0698337
0.9, 0.0526032
1, 0.0328898
1.1, 0.0207403
1.2, 0.00723166
1.3, 0.0048145
1.4, 0.00546888
1.5, 0.0061726
1.6, 0.00677
1.7, 0.00750937
1.8, 0.00840463
1.9, 0.00930928
2, 0.0101485
2.1, 0.0109738
2.2, 0.0117447
2.3, 0.0124951
2.4, 0.0132831
2.5, 0.0138604
2.6, 0.0144989
2.7, 0.0151715
2.8, 0.0159003
2.9, 0.0166857
3, 0.0175253
3.1, 0.0184167
3.2, 0.0193569
3.3, 0.0203321
3.4, 0.0213513
3.5, 0.0224144
3.6, 0.0235921
3.7, 0.0260868
3.8, 0.0282614
3.9, 0.0304197
4, 0.0323851
4.1, 0.034269
4.2, 0.0361272
4.3, 0.0375855
4.4, 0.0391012
4.5, 0.0405656
4.6, 0.0418493
4.7, 0.0430982
4.8, 0.0443859
4.9, 0.0457034
5, 0.0470044
