x, y
0.5, 0.247394
0.6, 0.247394
0.7, 0.247394
0.8, 0.208285
0.9, 0.177528
1, 0.126777
1.1, 0.0708982
1.2, 0.0274008
1.3, 0.00392224
1.4, 5.86364e-05
1.5, 5.85581e-05
1.6, 5.84975e-05
1.7, 5.84694e-05
1.8, 5.8495e-05
1.9, 5.8604e-05
2, 5.8816e-05
2.1, 5.91359e-05
2.2, 5.95744e-05
2.3, 6.01307e-05
2.4, 6.08022e-05
2.5, 6.15927e-05
2.6, 6.25047e-05
2.7, 6.3529e-05
2.8, 6.46471e-05
2.9, 6.58377e-05
3, 6.70931e-05
3.1, 6.84319e-05
3.2, 6.9895e-05
3.3, 7.1537e-05
3.4, 7.34178e-05
3.5, 7.5581e-05
3.6, 7.80444e-05
3.7, 8.08016e-05
3.8, 8.38439e-05
3.9, 8.71736e-05
4, 9.08071e-05
4.1, 9.47654e-05
4.2, 9.90672e-05
4.3, 0.000103733
4.4, 0.000108792
4.5, 0.000114278
4.6, 0.000120218
4.7, 0.000126628
4.8, 0.000133511
4.9, 0.000140863
5, 0.000148676
