x, y
0.5, 0.0591269
0.6, 0.0568902
0.7, 0.0563699
0.8, 0.039934
0.9, 0.0228247
1, 0.0201188
1.1, 0.0127178
1.2, 0.00960572
1.3, 0.00584969
1.4, 0.00602511
1.5, 0.0062597
1.6, 0.00649026
1.7, 0.00671977
1.8, 0.0069477
1.9, 0.0071675
2, 0.00737361
2.1, 0.00757006
2.2, 0.00776953
2.3, 0.00799013
2.4, 0.00825492
2.5, 0.00857968
2.6, 0.00896565
2.7, 0.00940743
2.8, 0.00990401
2.9, 0.010458
3, 0.0110736
3.1, 0.0117555
3.2, 0.0125056
3.3, 0.0133187
3.4, 0.0141826
3.5, 0.0150817
3.6, 0.0314392
3.7, 0.0363026
3.8, 0.0375081
3.9, 0.0383824
4, 0.0391257
4.1, 0.0399219
4.2, 0.0407639
4.3, 0.0416456
4.4, 0.0425624
4.5, 0.0435112
4.6, 0.0444891
4.7, 0.0454939
4.8, 0.0465238
4.9, 0.0475771
5, 0.0486115
