x, y
0.5, 108.325
0.6, 158.506
0.7, 3805.44
0.8, 331.915
0.9, 264217
1, 114409
1.1, 88.1544
1.2, 44.4671
1.3, 17.8707
1.4, 3.75379
1.5, 2.23727
1.6, 2.14672
1.7, 2.10729
1.8, 2.11078
1.9, 2.14711
2, 2.20686
2.1, 2.28214
2.2, 2.36885
2.3, 2.46495
2.4, 2.56933
2.5, 2.68184
2.6, 2.80205
2.7, 2.92686
2.8, 3.05382
2.9, 3.18382
3, 3.3196
3.1, 3.46497
3.2, 3.62371
3.3, 3.79899
3.4, 3.99301
3.5, 4.207
3.6, 4.44164
3.7, 4.69694
3.8, 4.96877
3.9, 5.25778
4, 5.5213
4.1, 5.8457
4.2, 6.18694
4.3, 6.54375
4.4, 6.91455
4.5, 7.2975
4.6, 7.69107
4.7, 8.09394
4.8, 8.5044
4.9, 8.92327
5, 9.34993
