x, y
0.5, 0.241069
0.6, 0.241069
0.7, 0.241069
0.8, 0.192331
0.9, 0.141858
1, 0.101606
1.1, 0.0679061
1.2, 0.0333423
1.3, 0.0107664
1.4, 0.000904042
1.5, 0.000401169
1.6, 0.000425373
1.7, 0.000466299
1.8, 0.000528983
1.9, 0.00061612
2, 0.000727708
2.1, 0.000862224
2.2, 0.00101757
2.3, 0.00119145
2.4, 0.00138153
2.5, 0.00158569
2.6, 0.00180216
2.7, 0.00202957
2.8, 0.00226701
2.9, 0.00251401
3, 0.00277028
3.1, 0.00303569
3.2, 0.00331008
3.3, 0.0035932
3.4, 0.00388479
3.5, 0.00418462
3.6, 0.00449249
3.7, 0.00480828
3.8, 0.00513196
3.9, 0.00546349
4, 0.00580279
4.1, 0.00614962
4.2, 0.00650364
4.3, 0.00686443
4.4, 0.00723144
4.5, 0.00759739
4.6, 0.00796632
4.7, 0.00834002
4.8, 0.00871766
4.9, 0.00909836
5, 0.00948123
