x, y
0.5, 86.7358
0.6, 4336.27
0.7, 877454
0.8, 738.165
0.9, 3058.76
1, 438651
1.1, 42.5181
1.2, 7914.32
1.3, 7914.3
1.4, 645677
1.5, 620346
1.6, 30.422
1.7, 253255
1.8, 566296
1.9, 28.2824
2, 27.1036
2.1, 25.7125
2.2, 24.2736
2.3, 22.9389
2.4, 21.7898
2.5, 20.8124
2.6, 19.9585
2.7, 19.2118
2.8, 18.5694
2.9, 18.013
3, 17.5517
3.1, 17.216
3.2, 17.0294
3.3, 16.995
3.4, 17.1093
3.5, 17.3503
3.6, 17.6891
3.7, 18.0962
3.8, 18.5386
3.9, 18.991
4, 19.4491
4.1, 19.9187
4.2, 20.4109
4.3, 20.8711
4.4, 21.4238
4.5, 22.0305
4.6, 22.6947
4.7, 23.4183
4.8, 24.201
4.9, 25.0393
5, 25.9266
