x, y
0.5, 0.00356327
0.6, 4810.83
0.7, 670068
0.8, 438651
0.9, 439802
1, 438695
1.1, 438651
1.2, 1103940
1.3, 1103940
1.4, 964367
1.5, 670050
1.6, 0.0073766
1.7, 877302
1.8, 506510
1.9, 0.0138816
2, 0.0156546
2.1, 0.0171933
2.2, 0.0185289
2.3, 37242
2.4, 0.0212897
2.5, 0.022334
2.6, 0.0233394
2.7, 0.0243126
2.8, 0.0252511
2.9, 0.0261393
3, 0.026961
3.1, 0.0276961
3.2, 0.0281301
3.3, 0.0279172
3.4, 0.0284061
3.5, 0.0356536
3.6, 0.0561196
3.7, 0.0896526
3.8, 0.134414
3.9, 0.189123
4, 0.252333
4.1, 0.322318
4.2, 0.396838
4.3, 0.47272
4.4, 0.546523
4.5, 0.615185
4.6, 0.675946
4.7, 0.726321
4.8, 0.764576
4.9, 0.789783
5, 0.80144
