x, y
0.5, 0.150721
0.6, 0.150721
0.7, 0.146252
0.8, 0.13524
0.9, 0.0967604
1, 0.0461695
1.1, 0.00198138
1.2, 0.00175154
1.3, 0.0014646
1.4, 0.00120213
1.5, 0.000999837
1.6, 0.000862204
1.7, 0.0142593
1.8, 0.0142581
1.9, 0.0142603
2, 0.0142649
2.1, 0.0142709
2.2, 0.0142767
2.3, 0.0142811
2.4, 0.0541842
2.5, 0.0541892
2.6, 0.0541957
2.7, 0.0542034
2.8, 0.0542118
2.9, 0.0542204
3, 0.0542289
3.1, 0.0702357
3.2, 0.0702436
3.3, 0.0702514
3.4, 0.0702592
3.5, 0.0702667
3.6, 0.0702737
3.7, 0.07028
3.8, 0.0958906
3.9, 0.0958931
4, 0.0958948
4.1, 0.0958956
4.2, 0.0958955
4.3, 0.0958945
4.4, 0.0958928
4.5, 0.0958905
4.6, 0.0958879
4.7, 0.095885
4.8, 0.0958819
4.9, 0.0958787
5, 0.0958754
