x, y
0.5, 0.000184484
0.6, 0.000184779
0.7, 0.000185408
0.8, 0.000186746
0.9, 0.000185996
1, 0.000178176
1.1, 0.000161408
1.2, 0.000139339
1.3, 0.000124797
1.4, 0.000136303
1.5, 0.000176727
1.6, 0.000234643
1.7, 0.000301532
1.8, 0.000373093
1.9, 0.000447262
2, 0.000523095
2.1, 0.000600075
2.2, 0.000678024
2.3, 0.000757329
2.4, 0.000838898
2.5, 0.000923824
2.6, 0.00101296
2.7, 0.00110671
2.8, 0.00120498
2.9, 0.00130735
3, 0.0014133
3.1, 0.00152247
3.2, 0.00163474
3.3, 0.00175019
3.4, 0.00186897
3.5, 0.00199122
3.6, 0.00211702
3.7, 0.00224634
3.8, 0.00237911
3.9, 0.00251526
4, 0.00265472
4.1, 0.00279736
4.2, 0.00294296
4.3, 0.00309127
4.4, 0.00324195
4.5, 0.00339465
4.6, 0.00354904
4.7, 0.00370477
4.8, 0.00386149
4.9, 0.00401889
5, 0.00417663
