x, y
0.5, 0.118945
0.6, 0.114037
0.7, 0.107828
0.8, 0.0836752
0.9, 0.0495242
1, 0.0440283
1.1, 0.0193703
1.2, 0.0145007
1.3, 0.00778464
1.4, 0.00716971
1.5, 0.00700886
1.6, 0.00691692
1.7, 0.00686274
1.8, 0.00683191
1.9, 0.00682177
2, 0.00684057
2.1, 0.00690376
2.2, 0.00703472
2.3, 0.0072574
2.4, 0.00759351
2.5, 0.00805967
2.6, 0.00866645
2.7, 0.00941765
2.8, 0.0103115
2.9, 0.0113423
3, 0.0125028
3.1, 0.0137861
3.2, 0.0151852
3.3, 0.0166908
3.4, 0.0182916
3.5, 0.0199761
3.6, 0.0263818
3.7, 0.0288121
3.8, 0.0305317
3.9, 0.0320886
4, 0.0337065
4.1, 0.0354067
4.2, 0.0371804
4.3, 0.0390195
4.4, 0.0418741
4.5, 0.045469
4.6, 0.0497605
4.7, 0.0580498
4.8, 0.0646653
4.9, 0.0698014
5, 0.0758799
