x, y
0.5, 107.871
0.6, 159.883
0.7, 3838.92
0.8, 50463.4
0.9, 4594.7
1, 1113.8
1.1, 1551.01
1.2, 57208
1.3, 129327
1.4, 264216
1.5, 21.4768
1.6, 19.8807
1.7, 20.0457
1.8, 20.3216
1.9, 20.8237
2, 1983.3
2.1, 21.7811
2.2, 22.2574
2.3, 22.7283
2.4, 23.2133
2.5, 23.7443
2.6, 24.2386
2.7, 24.7833
2.8, 25.3392
2.9, 25.9025
3, 26.4747
3.1, 27.0714
3.2, 27.7078
3.3, 28.4108
3.4, 29.1858
3.5, 30.0353
3.6, 30.8326
3.7, 31.4136
3.8, 32.1806
3.9, 33.008
4, 33.8713
4.1, 34.7614
4.2, 35.6708
4.3, 36.5968
4.4, 37.6186
4.5, 38.5069
4.6, 39.4655
4.7, 40.4413
4.8, 41.4833
4.9, 52.2502
5, 43.5778
