x, y
0.5, 0.000286759
0.6, 0.000285773
0.7, 0.000276617
0.8, 0.000262437
0.9, 0.000247879
1, 0.000233453
1.1, 0.000217952
1.2, 0.000200582
1.3, 0.000181192
1.4, 0.000160736
1.5, 0.000140025
1.6, 0.000119519
1.7, 9.99413e-05
1.8, 8.31628e-05
1.9, 7.10732e-05
2, 6.49495e-05
2.1, 6.50235e-05
2.2, 6.94195e-05
2.3, 7.56269e-05
2.4, 8.16758e-05
2.5, 8.66537e-05
2.6, 9.03986e-05
2.7, 9.29665e-05
2.8, 9.44987e-05
2.9, 9.51898e-05
3, 9.52766e-05
3.1, 9.51504e-05
3.2, 9.50998e-05
3.3, 9.52476e-05
3.4, 9.56908e-05
3.5, 9.63783e-05
3.6, 9.71126e-05
3.7, 9.77507e-05
3.8, 9.83222e-05
3.9, 9.88818e-05
4, 9.93872e-05
4.1, 9.98042e-05
4.2, 0.00010016
4.3, 0.000100545
4.4, 0.000101118
4.5, 0.00010207
4.6, 0.000103633
4.7, 0.000106184
4.8, 0.00011021
4.9, 0.000116209
5, 0.00012458
