x, y
0.5, 0.329912
0.6, 0.329912
0.7, 0.329912
0.8, 0.187436
0.9, 0.18738
1, 0.0223243
1.1, 0.0202044
1.2, 0.0189509
1.3, 0.0189494
1.4, 0.0197061
1.5, 0.0205483
1.6, 0.0208337
1.7, 0.0203558
1.8, 0.0192063
1.9, 0.0176423
2, 0.015925
2.1, 0.0141771
2.2, 0.0125596
2.3, 0.0112354
2.4, 0.0102861
2.5, 0.00971165
2.6, 0.261873
2.7, 0.261835
2.8, 0.261795
2.9, 0.261762
3, 0.261743
3.1, 0.261738
3.2, 0.261751
3.3, 0.323083
3.4, 0.40218
3.5, 0.402494
3.6, 0.402773
3.7, 0.403019
3.8, 0.40323
3.9, 0.403407
4, 0.403555
4.1, 0.403681
4.2, 0.403792
4.3, 0.403897
4.4, 0.404
4.5, 0.465385
4.6, 0.469035
4.7, 0.470037
4.8, 0.471033
4.9, 0.472026
5, 0.473013
