x, y
0.5, 2.94704
0.6, 2.7786
0.7, 2.70085
0.8, 2.51843
0.9, 2.1118
1, 1.78803
1.1, 1.52124
1.2, 1.6061
1.3, 1.81007
1.4, 1.79864
1.5, 1.74541
1.6, 1.80855
1.7, 1.84555
1.8, 1.66848
1.9, 1.44891
2, 1.29357
2.1, 1.22004
2.2, 1.14217
2.3, 1.05374
2.4, 0.981411
2.5, 0.926364
2.6, 0.899166
2.7, 0.892522
2.8, 0.894241
2.9, 0.899665
3, 0.909677
3.1, 0.923477
3.2, 0.938206
3.3, 0.951897
3.4, 0.96462
3.5, 0.978462
3.6, 0.994999
3.7, 1.01164
3.8, 1.02611
3.9, 1.0393
4, 1.05134
4.1, 1.06325
4.2, 1.07641
4.3, 1.0919
4.4, 1.11021
4.5, 1.13152
4.6, 1.15541
4.7, 1.18115
4.8, 1.20808
4.9, 1.23591
5, 1.2643
