x, y
0.5, 0.027906
0.6, 0.0279596
0.7, 0.0281713
0.8, 0.0284429
0.9, 0.0284443
1, 0.0281116
1.1, 0.0274311
1.2, 0.0264438
1.3, 0.0252913
1.4, 0.0240744
1.5, 0.0228359
1.6, 0.021517
1.7, 0.0201183
1.8, 0.0187099
1.9, 0.0174052
2, 0.016306
2.1, 0.0154589
2.2, 0.0148453
2.3, 0.0143754
2.4, 0.0139727
2.5, 0.0135777
2.6, 0.0131532
2.7, 0.0126976
2.8, 0.0122245
2.9, 0.0117502
3, 0.0112856
3.1, 0.0108326
3.2, 0.0104014
3.3, 0.0100078
3.4, 0.00966169
3.5, 0.00936301
3.6, 0.00910534
3.7, 0.00887863
3.8, 0.00867357
3.9, 0.00848247
4, 0.00830122
4.1, 0.00812897
4.2, 0.00796522
4.3, 0.00780901
4.4, 0.00766027
4.5, 0.00751985
4.6, 0.00738964
4.7, 0.00727145
4.8, 0.00716566
4.9, 0.00707208
5, 0.00699038
