x, y
0.5, 0.241069
0.6, 0.241069
0.7, 0.241069
0.8, 0.192331
0.9, 0.141858
1, 0.101606
1.1, 0.0679055
1.2, 0.0333405
1.3, 0.0107601
1.4, 0.000818343
1.5, 1.70159e-05
1.6, 1.70387e-05
1.7, 1.70931e-05
1.8, 1.71816e-05
1.9, 1.73029e-05
2, 1.74518e-05
2.1, 1.76233e-05
2.2, 1.78071e-05
2.3, 1.79919e-05
2.4, 1.81704e-05
2.5, 1.83404e-05
2.6, 1.85065e-05
2.7, 1.86774e-05
2.8, 1.88617e-05
2.9, 1.90655e-05
3, 1.92937e-05
3.1, 1.95533e-05
3.2, 1.98562e-05
3.3, 2.02168e-05
3.4, 2.06481e-05
3.5, 2.11567e-05
3.6, 2.17438e-05
3.7, 2.24093e-05
3.8, 2.31556e-05
3.9, 2.39878e-05
4, 2.4913e-05
4.1, 2.594e-05
4.2, 2.70782e-05
4.3, 2.8336e-05
4.4, 2.97209e-05
4.5, 3.12388e-05
4.6, 3.28911e-05
4.7, 3.46749e-05
4.8, 3.65845e-05
4.9, 3.8612e-05
5, 4.07491e-05
