x, y
0.5, 76.3026
0.6, 166.059
0.7, 4153.56
0.8, 89444.8
0.9, 4530.52
1, 1570.62
1.1, 257559
1.2, 1618.57
1.3, 164040
1.4, 264216
1.5, 16.5314
1.6, 15.8096
1.7, 15.8214
1.8, 15.7572
1.9, 15.5497
2, 15.2316
2.1, 14.878
2.2, 14.553
2.3, 14.2971
2.4, 14.1412
2.5, 14.1074
2.6, 14.2309
2.7, 14.5079
2.8, 14.8994
2.9, 15.3555
3, 15.8437
3.1, 16.3506
3.2, 16.8733
3.3, 17.4128
3.4, 17.9762
3.5, 18.5686
3.6, 19.191
3.7, 19.9491
3.8, 20.6156
3.9, 21.2438
4, 21.9536
4.1, 22.7527
4.2, 22.9904
4.3, 23.8017
4.4, 24.5377
4.5, 25.2303
4.6, 25.777
4.7, 26.5841
4.8, 27.4072
4.9, 28.2557
5, 29.0808
