x, y
0.5, 0.0424102
0.6, 0.0383159
0.7, 0.0298454
0.8, 0.0228708
0.9, 0.0162346
1, 0.0131984
1.1, 0.00785281
1.2, 0.00535507
1.3, 0.00437733
1.4, 0.00394564
1.5, 0.00377567
1.6, 0.0037929
1.7, 0.00398733
1.8, 0.00431416
1.9, 0.00472332
2, 0.00518338
2.1, 0.00567447
2.2, 0.00619637
2.3, 0.00675354
2.4, 0.0073466
2.5, 0.00920702
2.6, 0.0107741
2.7, 0.0122252
2.8, 0.0246026
2.9, 0.0265575
3, 0.0280363
3.1, 0.0288716
3.2, 0.0298132
3.3, 0.0308381
3.4, 0.0319256
3.5, 0.0330353
3.6, 0.0341753
3.7, 0.0353744
3.8, 0.0373338
3.9, 0.0385571
4, 0.0397228
4.1, 0.0407974
4.2, 0.0416877
4.3, 0.0426029
4.4, 0.0435598
4.5, 0.0445507
4.6, 0.0455695
4.7, 0.0466102
4.8, 0.0476224
4.9, 0.048294
5, 0.0487406
