x, y
0.5, 0.0290234
0.6, 0.0272784
0.7, 0.0240581
0.8, 0.0187546
0.9, 0.0101977
1, 0.00603727
1.1, 0.00382275
1.2, 0.0016282
1.3, 0.000400566
1.4, 0.00013012
1.5, 8.31083e-05
1.6, 7.15041e-05
1.7, 6.29881e-05
1.8, 5.81648e-05
1.9, 5.70691e-05
2, 5.90975e-05
2.1, 6.33841e-05
2.2, 6.95215e-05
2.3, 7.80369e-05
2.4, 9.02637e-05
2.5, 0.000107674
2.6, 0.000131257
2.7, 0.000161668
2.8, 0.000199272
2.9, 0.000244146
3, 0.000296089
3.1, 0.000354652
3.2, 0.000419345
3.3, 0.000489829
3.4, 0.000566079
3.5, 0.000648463
3.6, 0.00073753
3.7, 0.000833795
3.8, 0.000937681
3.9, 0.00104941
4, 0.00116893
4.1, 0.00129604
4.2, 0.00143045
4.3, 0.00157189
4.4, 0.00171409
4.5, 0.00185382
4.6, 0.00199729
4.7, 0.00214619
4.8, 0.00228894
4.9, 0.00234317
5, 0.00240673
