x, y
0.5, 0.468156
0.6, 0.468156
0.7, 0.468156
0.8, 0.418834
0.9, 0.228543
1, 0.122007
1.1, 0.117766
1.2, 0.114756
1.3, 0.0484724
1.4, 0.0393606
1.5, 0.0377893
1.6, 0.0372691
1.7, 0.0376344
1.8, 0.038873
1.9, 0.0410232
2, 0.0440492
2.1, 0.0478951
2.2, 0.0525021
2.3, 0.0577968
2.4, 0.104311
2.5, 0.134782
2.6, 0.162808
2.7, 0.188498
2.8, 0.212221
2.9, 0.234619
3, 0.256258
3.1, 0.277476
3.2, 0.298465
3.3, 0.319359
3.4, 0.340247
3.5, 0.353046
3.6, 0.363678
3.7, 0.375208
3.8, 0.38759
3.9, 0.400787
4, 0.414772
4.1, 0.429523
4.2, 0.445022
4.3, 0.46125
4.4, 0.47818
4.5, 0.49578
4.6, 0.514017
4.7, 0.532848
4.8, 0.552231
4.9, 0.570083
5, 0.585914
