x, y
0.5, 25.2109
0.6, 406.525
0.7, 284.157
0.8, 6360.88
0.9, 4096.04
1, 8692.8
1.1, 4100.33
1.2, 4269.19
1.3, 3930.81
1.4, 4740.42
1.5, 9240.5
1.6, 7579.01
1.7, 7490.34
1.8, 7296.1
1.9, 7566.12
2, 8451.98
2.1, 8367.56
2.2, 8775.92
2.3, 9086.96
2.4, 8999.53
2.5, 10291.2
2.6, 9879.16
2.7, 10948.9
2.8, 12281.3
2.9, 12678.7
3, 12838.2
3.1, 13004.6
3.2, 13432
3.3, 12345.2
3.4, 11616.7
3.5, 11316.7
3.6, 7083.75
3.7, 10304.3
3.8, 3343.92
3.9, 4083.97
4, 3725.74
4.1, 3725.74
4.2, 4084.25
4.3, 4084.25
4.4, 4424.81
4.5, 2897.26
4.6, 2366
4.7, 2366.02
4.8, 1673.89
4.9, 1146.78
5, 1620.08
