x, y
0.5, 0
0.6, 0
0.7, 0
0.8, 0
0.9, 7.13021e-06
1, 5.52191e-06
1.1, 4.68487e-06
1.2, 3.68893e-06
1.3, 2.57324e-06
1.4, 1.74814e-06
1.5, 1.11426e-06
1.6, 6.4753e-07
1.7, 3.33368e-07
1.8, 1.37964e-07
1.9, 2.95974e-08
2, 6.64759e-08
2.1, 1.16199e-07
2.2, 1.55804e-07
2.3, 1.91123e-07
2.4, 2.25136e-07
2.5, 2.58742e-07
2.6, 2.91492e-07
2.7, 3.20726e-07
2.8, 3.45011e-07
2.9, 3.64601e-07
3, 3.80365e-07
3.1, 3.93235e-07
3.2, 4.03933e-07
3.3, 4.13096e-07
3.4, 4.21208e-07
3.5, 4.28602e-07
3.6, 4.52953e-07
3.7, 7.10852e-07
3.8, 1.63471e-06
3.9, 3.3349e-06
4, 5.73584e-06
4.1, 8.70252e-06
4.2, 1.20627e-05
4.3, 1.56227e-05
4.4, 1.91956e-05
4.5, 2.26265e-05
4.6, 2.57849e-05
4.7, 2.85525e-05
4.8, 3.08284e-05
4.9, 3.25419e-05
5, 3.36525e-05
