x, y
0.5, 0.745602
0.6, 0.749384
0.7, 0.771076
0.8, 0.809156
0.9, 0.827075
1, 0.790018
1.1, 0.739906
1.2, 0.711791
1.3, 0.681111
1.4, 0.640122
1.5, 0.596237
1.6, 0.559794
1.7, 0.52879
1.8, 0.497523
1.9, 0.460781
2, 0.423428
2.1, 0.389143
2.2, 0.359814
2.3, 0.336649
2.4, 0.320897
2.5, 0.31133
2.6, 0.307563
2.7, 0.309417
2.8, 0.314864
2.9, 0.324595
3, 0.336655
3.1, 0.350152
3.2, 0.364617
3.3, 0.38093
3.4, 0.401302
3.5, 0.422153
3.6, 0.440003
3.7, 0.453267
3.8, 0.463212
3.9, 0.471629
4, 0.479739
4.1, 0.488683
4.2, 0.498814
4.3, 0.510164
4.4, 0.522901
4.5, 0.53719
4.6, 0.553123
4.7, 0.570823
4.8, 0.590315
4.9, 0.611463
5, 0.634088
