x, y
0.5, 0.0653452
0.6, 0.0575524
0.7, 0.0525696
0.8, 0.0394997
0.9, 0.0243846
1, 0.0185793
1.1, 0.0147463
1.2, 0.0143688
1.3, 0.0140764
1.4, 0.0141159
1.5, 0.0145492
1.6, 0.0152712
1.7, 0.0160578
1.8, 0.0168734
1.9, 0.0178507
2, 0.0190088
2.1, 0.0199427
2.2, 0.0208722
2.3, 0.0219572
2.4, 0.0231865
2.5, 0.0245736
2.6, 0.0260937
2.7, 0.0277192
2.8, 0.0290806
2.9, 0.0303793
3, 0.0318036
3.1, 0.0333328
3.2, 0.0349558
3.3, 0.0366228
3.4, 0.0379364
3.5, 0.039853
3.6, 0.0431037
3.7, 0.0463201
3.8, 0.049213
3.9, 0.050517
4, 0.0520927
4.1, 0.0537714
4.2, 0.0551262
4.3, 0.0566297
4.4, 0.0582729
4.5, 0.0600327
4.6, 0.0618862
4.7, 0.063752
4.8, 0.0647192
4.9, 0.0656782
5, 0.0666676
