x, y
0.5, 175.791
0.6, 553.455
0.7, 808.6
0.8, 946.974
0.9, 888.779
1, 590.402
1.1, 217.732
1.2, 110.044
1.3, 36.0241
1.4, 26.3555
1.5, 25.7046
1.6, 25.2573
1.7, 24.9056
1.8, 24.534
1.9, 24.0432
2, 23.4105
2.1, 22.6717
2.2, 21.8734
2.3, 21.0512
2.4, 20.239
2.5, 19.4676
2.6, 18.7557
2.7, 18.1015
2.8, 17.4895
2.9, 16.9157
3, 16.3908
3.1, 15.9279
3.2, 15.5373
3.3, 15.226
3.4, 14.9988
3.5, 14.8597
3.6, 14.8062
3.7, 14.8527
3.8, 15.0033
3.9, 15.2563
4, 15.626
4.1, 16.1078
4.2, 16.6983
4.3, 17.391
4.4, 18.1775
4.5, 19.0154
4.6, 19.9416
4.7, 20.7382
4.8, 21.5764
4.9, 22.7907
5, 24.7717
