x, y
0.5, 68.6512
0.6, 738.326
0.7, 1760.45
0.8, 1031.59
0.9, 172.716
1, 31.5136
1.1, 23.7621
1.2, 107.559
1.3, 107.466
1.4, 22.0861
1.5, 881.792
1.6, 22.8134
1.7, 425.827
1.8, 23.9518
1.9, 2193.17
2, 253.835
2.1, 24.1773
2.2, 149.727
2.3, 23.5248
2.4, 23.2327
2.5, 23.0532
2.6, 22.9871
2.7, 253.707
2.8, 22.922
2.9, 38.5494
3, 41.3464
3.1, 43.8439
3.2, 46.0514
3.3, 48.0056
3.4, 49.7569
3.5, 51.3646
3.6, 52.8825
3.7, 959.405
3.8, 55.7592
3.9, 960.617
4, 58.4722
4.1, 59.7776
4.2, 1280.11
4.3, 62.3912
4.4, 63.4142
4.5, 63.7601
4.6, 151.939
4.7, 64.6244
4.8, 1059.16
4.9, 65.9114
5, 66.3723
