x, y
0.5, 3.20416
0.6, 3.00867
0.7, 2.85635
0.8, 2.607
0.9, 2.0317
1, 1.83631
1.1, 1.68976
1.2, 1.78925
1.3, 1.83873
1.4, 1.85259
1.5, 1.80845
1.6, 1.88248
1.7, 2.10882
1.8, 2.13446
1.9, 1.88201
2, 1.68365
2.1, 1.61644
2.2, 1.52658
2.3, 1.44259
2.4, 1.36619
2.5, 1.31566
2.6, 1.26448
2.7, 1.2135
2.8, 1.15268
2.9, 1.08849
3, 1.03401
3.1, 0.998472
3.2, 0.974396
3.3, 0.952754
3.4, 0.919655
3.5, 0.874721
3.6, 0.825729
3.7, 0.782056
3.8, 0.745784
3.9, 0.710489
4, 0.672403
4.1, 0.631607
4.2, 0.591842
4.3, 0.556344
4.4, 0.526253
4.5, 0.500868
4.6, 0.480969
4.7, 0.468596
4.8, 0.464952
4.9, 0.469823
5, 0.482135
