x, y
0.5, 0.0299723
0.6, 0.00441008
0.7, 0.000193055
0.8, 0.00011488
0.9, 11459.4
1, 6.67998e-05
1.1, 467.605
1.2, 0.0005398
1.3, 0.00195957
1.4, 0.00429699
1.5, 0.0072374
1.6, 0.0103832
1.7, 0.0134327
1.8, 0.0162042
1.9, 0.0186175
2, 0.0206565
2.1, 0.0223441
2.2, 0.0237461
2.3, 0.0249584
2.4, 0.0260577
2.5, 0.0270852
2.6, 0.0280587
2.7, 0.0289819
2.8, 0.0298504
2.9, 0.0306572
3, 0.0313948
3.1, 0.0319883
3.2, 0.0313271
3.3, 0.0278212
3.4, 0.0288695
3.5, 0.0551341
3.6, 0.107988
3.7, 0.183539
3.8, 146.511
3.9, 0.395814
4, 0.528556
4.1, 0.674949
4.2, 0.830936
4.3, 0.990774
4.4, 104.067
4.5, 1.29766
4.6, 1.43154
4.7, 4294.05
4.8, 114.443
4.9, 1.68579
5, 1350.83
