x, y
0.5, 5.2915
0.6, 5.14936
0.7, 4.63076
0.8, 4.73773
0.9, 4.15622
1, 3.20003
1.1, 2.89942
1.2, 3.07047
1.3, 3.06046
1.4, 2.742
1.5, 2.7284
1.6, 2.87742
1.7, 2.99177
1.8, 2.97398
1.9, 3.10414
2, 2.99923
2.1, 3.00647
2.2, 2.66498
2.3, 2.32539
2.4, 2.05131
2.5, 1.83665
2.6, 1.65563
2.7, 1.49452
2.8, 1.38651
2.9, 1.32986
3, 1.33006
3.1, 1.37665
3.2, 1.43045
3.3, 1.4828
3.4, 1.52752
3.5, 1.56922
3.6, 1.60918
3.7, 1.6428
3.8, 1.67202
3.9, 1.69654
4, 1.70817
4.1, 1.70774
4.2, 1.70382
4.3, 1.70016
4.4, 1.69737
4.5, 1.69215
4.6, 1.68589
4.7, 1.68278
4.8, 1.68513
4.9, 1.69401
5, 1.70835
