x, y
0.5, 218.649
0.6, 2876.69
0.7, 7348.7
0.8, 7914.34
0.9, 7374.36
1, 4240.89
1.1, 821.452
1.2, 133.549
1.3, 121.493
1.4, 113.061
1.5, 107.54
1.6, 103.652
1.7, 100.56
1.8, 97.6749
1.9, 94.4464
2, 90.6661
2.1, 86.6181
2.2, 82.7003
2.3, 79.0755
2.4, 75.7778
2.5, 72.8123
2.6, 70.1425
2.7, 67.6408
2.8, 65.1824
2.9, 62.7505
3, 60.4446
3.1, 58.3606
3.2, 56.5238
3.3, 54.9117
3.4, 53.495
3.5, 52.2478
3.6, 51.131
3.7, 50.089
3.8, 49.0783
3.9, 48.086
4, 47.1192
4.1, 46.1826
4.2, 45.276
4.3, 44.402
4.4, 43.5693
4.5, 42.7921
4.6, 42.0874
4.7, 41.4747
4.8, 40.9719
4.9, 40.5942
5, 40.3524
