x, y
0.5, 0.0251064
0.6, 0.0214293
0.7, 0.0171474
0.8, 0.012011
0.9, 0.00751197
1, 0.00363609
1.1, 0.00218503
1.2, 0.00069311
1.3, 0.000205052
1.4, 4.46517e-05
1.5, 3.62442e-05
1.6, 2.95438e-05
1.7, 2.42485e-05
1.8, 2.01513e-05
1.9, 1.71888e-05
2, 1.53023e-05
2.1, 1.43386e-05
2.2, 1.40748e-05
2.3, 1.43062e-05
2.4, 1.49561e-05
2.5, 1.60672e-05
2.6, 1.76583e-05
2.7, 1.96896e-05
2.8, 2.20865e-05
2.9, 2.47698e-05
3, 2.77037e-05
3.1, 3.09138e-05
3.2, 3.44495e-05
3.3, 3.83519e-05
3.4, 4.26425e-05
3.5, 4.7324e-05
3.6, 5.23988e-05
3.7, 5.7884e-05
3.8, 6.37966e-05
3.9, 7.01475e-05
4, 7.69368e-05
4.1, 8.41495e-05
4.2, 9.17622e-05
4.3, 9.97514e-05
4.4, 0.000108093
4.5, 0.000116764
4.6, 0.000125742
4.7, 0.000135003
4.8, 0.00014452
4.9, 0.000154272
5, 0.000164236
