x, y
0.5, 0.0290949
0.6, 0.0261539
0.7, 0.021794
0.8, 0.0155129
0.9, 0.00918724
1, 0.00557447
1.1, 0.00379013
1.2, 0.00265555
1.3, 0.00251722
1.4, 0.00253131
1.5, 0.00261294
1.6, 0.00273929
1.7, 0.00290363
1.8, 0.00415053
1.9, 0.0046658
2, 0.00512169
2.1, 0.0055514
2.2, 0.00596318
2.3, 0.00637666
2.4, 0.00679392
2.5, 0.0072155
2.6, 0.00788499
2.7, 0.00842241
2.8, 0.00944799
2.9, 0.010339
3, 0.0111956
3.1, 0.0120245
3.2, 0.0155047
3.3, 0.0165644
3.4, 0.0174931
3.5, 0.0181823
3.6, 0.0188697
3.7, 0.0195031
3.8, 0.020149
3.9, 0.020672
4, 0.0212006
4.1, 0.0217404
4.2, 0.0222913
4.3, 0.022854
4.4, 0.0234256
4.5, 0.024002
4.6, 0.0245828
4.7, 0.0251665
4.8, 0.0256551
4.9, 0.0265923
5, 0.027233
