x, y
0.5, 69.7151
0.6, 149.413
0.7, 3784.28
0.8, 286.79
0.9, 264216
1, 114409
1.1, 59.413
1.2, 22.7564
1.3, 3.85231
1.4, 1.67644
1.5, 1.05893
1.6, 0.982226
1.7, 0.907368
1.8, 0.837202
1.9, 0.773658
2, 0.718771
2.1, 0.671512
2.2, 0.635277
2.3, 0.61058
2.4, 0.597256
2.5, 0.594182
2.6, 0.599749
2.7, 0.612102
2.8, 0.629545
2.9, 0.650687
3, 0.674603
3.1, 0.700923
3.2, 0.729732
3.3, 0.761334
3.4, 0.796228
3.5, 0.835058
3.6, 0.878664
3.7, 0.927994
3.8, 0.98399
3.9, 1.04765
4, 1.11992
4.1, 1.20154
4.2, 1.29292
4.3, 1.39429
4.4, 1.46004
4.5, 1.53133
4.6, 1.64993
4.7, 1.77631
4.8, 1.90547
4.9, 2.10768
5, 2.26986
