x, y
0.5, 2.97769
0.6, 2.83372
0.7, 2.56736
0.8, 2.22066
0.9, 1.95225
1, 1.91117
1.1, 1.8777
1.2, 1.70774
1.3, 1.70802
1.4, 1.76565
1.5, 1.81164
1.6, 1.97853
1.7, 1.951
1.8, 1.85391
1.9, 1.79614
2, 1.69926
2.1, 1.65818
2.2, 1.64855
2.3, 1.64662
2.4, 1.60986
2.5, 1.55457
2.6, 1.47851
2.7, 1.3884
2.8, 1.29418
2.9, 1.20357
3, 1.12617
3.1, 1.06274
3.2, 1.0029
3.3, 0.945326
3.4, 0.888386
3.5, 0.830196
3.6, 0.772012
3.7, 0.718292
3.8, 0.672844
3.9, 0.632266
4, 0.593419
4.1, 0.554904
4.2, 0.518195
4.3, 0.484619
4.4, 0.454724
4.5, 0.427237
4.6, 0.402759
4.7, 0.382856
4.8, 0.369453
4.9, 0.362921
5, 0.362749
