x, y
0.5, 30.4953
0.6, 388.556
0.7, 349.191
0.8, 5441.03
0.9, 36.5849
1, 6484.88
1.1, 3753.76
1.2, 4098.97
1.3, 3741.91
1.4, 4582.34
1.5, 3134.7
1.6, 4104.18
1.7, 2908.59
1.8, 4430.97
1.9, 3750.67
2, 3932.86
2.1, 6483.14
2.2, 7100.28
2.3, 8937.47
2.4, 10573
2.5, 10037.7
2.6, 10248.7
2.7, 10793.4
2.8, 10966.3
2.9, 11338.7
3, 11150.4
3.1, 9947.35
3.2, 9680.2
3.3, 9964.36
3.4, 9861.68
3.5, 9290.57
3.6, 6344.07
3.7, 7919.81
3.8, 4870.06
3.9, 9601.01
4, 21703.9
4.1, 3568.82
4.2, 2666.03
4.3, 1715.25
4.4, 2389.9
4.5, 2079.9
4.6, 2918.52
4.7, 2392.11
4.8, 1707.66
4.9, 308.015
5, 280.249
