x, y
0.5, 0.0232895
0.6, 0.0196051
0.7, 0.0166209
0.8, 0.0121072
0.9, 0.00744087
1, 0.00410991
1.1, 0.00215
1.2, 0.000744853
1.3, 0.000237244
1.4, 4.24935e-05
1.5, 2.33265e-05
1.6, 1.91099e-05
1.7, 1.58499e-05
1.8, 1.34331e-05
1.9, 1.17522e-05
2, 1.0716e-05
2.1, 1.0231e-05
2.2, 1.02548e-05
2.3, 1.07847e-05
2.4, 1.18129e-05
2.5, 1.33291e-05
2.6, 1.53137e-05
2.7, 1.77406e-05
2.8, 2.0573e-05
2.9, 2.37705e-05
3, 2.73228e-05
3.1, 3.12418e-05
3.2, 3.55489e-05
3.3, 4.02714e-05
3.4, 4.54328e-05
3.5, 5.10623e-05
3.6, 5.72181e-05
3.7, 6.39634e-05
3.8, 7.13406e-05
3.9, 7.93676e-05
4, 8.80471e-05
4.1, 9.7368e-05
4.2, 0.000107307
4.3, 0.000117836
4.4, 0.000128925
4.5, 0.000140542
4.6, 0.000152653
4.7, 0.000165218
4.8, 0.000178194
4.9, 0.000191535
5, 0.000205203
