x, y
0.5, 0.129664
0.6, 0.126967
0.7, 0.122855
0.8, 0.103127
0.9, 0.0801345
1, 0.048353
1.1, 0.0239172
1.2, 0.00923442
1.3, 0.00179778
1.4, 0.00113194
1.5, 0.00106701
1.6, 0.00104198
1.7, 0.00679961
1.8, 0.0068042
1.9, 0.00681132
2, 0.0068202
2.1, 0.00683074
2.2, 0.00684304
2.3, 0.00685757
2.4, 0.0255827
2.5, 0.0255903
2.6, 0.0256
2.7, 0.0256118
2.8, 0.0256257
2.9, 0.0256416
3, 0.0256596
3.1, 0.0331992
3.2, 0.0332171
3.3, 0.0332367
3.4, 0.0332584
3.5, 0.0332822
3.6, 0.0333073
3.7, 0.0333327
3.8, 0.045378
3.9, 0.0453989
4, 0.045421
4.1, 0.0454427
4.2, 0.0454659
4.3, 0.0454907
4.4, 0.0455172
4.5, 0.0455455
4.6, 0.0455756
4.7, 0.0462811
4.8, 0.0482757
4.9, 0.0483075
5, 0.0483412
