x, y
0.5, 0.160769
0.6, 0.160769
0.7, 0.157391
0.8, 0.132124
0.9, 0.0945728
1, 0.032568
1.1, 3.15685e-06
1.2, 2.79875e-06
1.3, 2.38462e-06
1.4, 1.97164e-06
1.5, 1.58504e-06
1.6, 1.24928e-06
1.7, 9.8613e-07
1.8, 8.02247e-07
1.9, 6.96155e-07
2, 6.61594e-07
2.1, 6.8216e-07
2.2, 7.35919e-07
2.3, 8.0465e-07
2.4, 8.75143e-07
2.5, 9.39875e-07
2.6, 9.98339e-07
2.7, 1.05296e-06
2.8, 1.10543e-06
2.9, 1.15604e-06
3, 1.2013e-06
3.1, 1.23709e-06
3.2, 1.26256e-06
3.3, 1.27995e-06
3.4, 1.29232e-06
3.5, 1.30132e-06
3.6, 1.30634e-06
3.7, 1.30678e-06
3.8, 1.30365e-06
3.9, 1.29918e-06
4, 1.29585e-06
4.1, 1.29608e-06
4.2, 1.30184e-06
4.3, 1.31376e-06
4.4, 1.33169e-06
4.5, 1.3553e-06
4.6, 1.3844e-06
4.7, 1.41926e-06
4.8, 1.46089e-06
4.9, 1.51107e-06
5, 1.57231e-06
