x, y
0.5, 0.119248
0.6, 0.117595
0.7, 0.113019
0.8, 0.092952
0.9, 0.0648257
1, 0.0371431
1.1, 0.0209139
1.2, 0.0114304
1.3, 0.00283846
1.4, 2.66408e-06
1.5, 2.54344e-06
1.6, 2.45238e-06
1.7, 2.38907e-06
1.8, 2.34779e-06
1.9, 2.32319e-06
2, 2.31167e-06
2.1, 2.31036e-06
2.2, 2.31631e-06
2.3, 2.32672e-06
2.4, 2.3393e-06
2.5, 2.3527e-06
2.6, 2.36686e-06
2.7, 2.38237e-06
2.8, 2.39975e-06
2.9, 2.41884e-06
3, 2.439e-06
3.1, 2.46001e-06
3.2, 2.48218e-06
3.3, 2.50603e-06
3.4, 2.53183e-06
3.5, 2.55959e-06
3.6, 2.58919e-06
3.7, 2.62062e-06
3.8, 2.65388e-06
3.9, 2.68922e-06
4, 2.72718e-06
4.1, 2.76848e-06
4.2, 2.81386e-06
4.3, 2.86394e-06
4.4, 2.91929e-06
4.5, 2.98045e-06
4.6, 3.04789e-06
4.7, 3.12213e-06
4.8, 3.20365e-06
4.9, 3.29293e-06
5, 3.39061e-06
