x, y
0.5, 0.139316
0.6, 0.139316
0.7, 0.13218
0.8, 0.0988369
0.9, 0.0743144
1, 0.0430425
1.1, 9.68303e-06
1.2, 8.88618e-06
1.3, 8.03114e-06
1.4, 7.15451e-06
1.5, 6.28025e-06
1.6, 5.43507e-06
1.7, 4.6605e-06
1.8, 4.00278e-06
1.9, 3.50536e-06
2, 3.21088e-06
2.1, 3.12566e-06
2.2, 3.20739e-06
2.3, 3.39489e-06
2.4, 3.62014e-06
2.5, 3.83051e-06
2.6, 4.00321e-06
2.7, 4.13431e-06
2.8, 4.22831e-06
2.9, 4.29646e-06
3, 4.34727e-06
3.1, 4.37836e-06
3.2, 4.38242e-06
3.3, 4.35497e-06
3.4, 4.29404e-06
3.5, 4.20514e-06
3.6, 4.09863e-06
3.7, 3.98725e-06
3.8, 3.88407e-06
3.9, 3.79937e-06
4, 3.73854e-06
4.1, 3.7031e-06
4.2, 3.69283e-06
4.3, 3.7082e-06
4.4, 3.75188e-06
4.5, 3.82963e-06
4.6, 3.95057e-06
4.7, 4.1257e-06
4.8, 4.36614e-06
4.9, 4.68154e-06
5, 5.07899e-06
