x, y
0.5, 0.0591269
0.6, 0.059513
0.7, 0.0594651
0.8, 0.0503833
0.9, 0.0457409
1, 0.044868
1.1, 0.040026
1.2, 0.0417603
1.3, 0.0399073
1.4, 0.0387597
1.5, 0.0376239
1.6, 0.0369773
1.7, 0.0371806
1.8, 0.0381508
1.9, 0.0396189
2, 0.0407001
2.1, 0.0419416
2.2, 0.0433278
2.3, 0.0445483
2.4, 0.0459277
2.5, 0.0474671
2.6, 0.0491322
2.7, 0.0509039
2.8, 0.0527798
2.9, 0.0547639
3, 0.0568569
3.1, 0.0590461
3.2, 0.0604493
3.3, 0.0614518
3.4, 0.0625635
3.5, 0.0637471
3.6, 0.0650299
3.7, 0.0664181
3.8, 0.067905
3.9, 0.0694811
4, 0.0711386
4.1, 0.0723149
4.2, 0.0735379
4.3, 0.0749076
4.4, 0.0762418
4.5, 0.0828537
4.6, 0.0853147
4.7, 0.0910535
4.8, 0.0921152
4.9, 0.0929071
5, 0.0937334
