x, y
0.5, 0.0320963
0.6, 0.0285886
0.7, 0.0306865
0.8, 0.0381591
0.9, 0.044017
1, 0.0457773
1.1, 0.0440125
1.2, 0.0414433
1.3, 0.039481
1.4, 0.0376775
1.5, 0.0357232
1.6, 0.0333924
1.7, 0.0309441
1.8, 0.0285053
1.9, 0.0258209
2, 0.0230612
2.1, 0.0204296
2.2, 0.0179838
2.3, 0.0158967
2.4, 0.0143474
2.5, 0.0136382
2.6, 0.0133816
2.7, 0.0131915
2.8, 0.013026
2.9, 0.0129637
3, 0.0130038
3.1, 0.0130855
3.2, 0.0130821
3.3, 0.0129467
3.4, 0.012723
3.5, 0.0125204
3.6, 0.0124257
3.7, 0.0124342
3.8, 0.0125452
3.9, 0.0127405
4, 0.0129972
4.1, 0.0133487
4.2, 0.0138473
4.3, 0.0145513
4.4, 0.0154827
4.5, 0.0166224
4.6, 0.017941
4.7, 0.019406
4.8, 0.0209897
4.9, 0.0226629
5, 0.0243988
