x, y
0.5, 0.0842092
0.6, 0.0812116
0.7, 0.077005
0.8, 0.0617796
0.9, 0.0449942
1, 0.0282558
1.1, 0.0185171
1.2, 0.012281
1.3, 0.00971536
1.4, 0.00951163
1.5, 0.00967745
1.6, 0.0101168
1.7, 0.0110129
1.8, 0.0120025
1.9, 0.0131297
2, 0.0146204
2.1, 0.0161587
2.2, 0.0177061
2.3, 0.0193573
2.4, 0.0211192
2.5, 0.0229951
2.6, 0.0250089
2.7, 0.0271186
2.8, 0.0306929
2.9, 0.0328641
3, 0.0346159
3.1, 0.0363596
3.2, 0.0381499
3.3, 0.0400372
3.4, 0.0418825
3.5, 0.0437859
3.6, 0.045795
3.7, 0.0478953
3.8, 0.0500996
3.9, 0.0519272
4, 0.0540282
4.1, 0.0570401
4.2, 0.0598828
4.3, 0.0623356
4.4, 0.064623
4.5, 0.0673416
4.6, 0.0699291
4.7, 0.0726434
4.8, 0.0751069
4.9, 0.0770855
5, 0.0789991
