x, y
0.5, 0.171793
0.6, 0.171793
0.7, 0.171793
0.8, 0.13452
0.9, 0.0916368
1, 0.0615126
1.1, 0.00348453
1.2, 0.0031619
1.3, 0.00280995
1.4, 0.00252046
1.5, 0.00229785
1.6, 0.00211155
1.7, 0.00193931
1.8, 0.00179115
1.9, 0.00168698
2, 0.00163741
2.1, 0.00164404
2.2, 0.00170386
2.3, 0.00179986
2.4, 0.0869017
2.5, 0.0869215
2.6, 0.0869317
2.7, 0.0869464
2.8, 0.0869607
2.9, 0.0869725
3, 0.0869829
3.1, 0.086993
3.2, 0.0870031
3.3, 0.0870119
3.4, 0.0870183
3.5, 0.0870225
3.6, 0.0870256
3.7, 0.0870286
3.8, 0.0870326
3.9, 0.0870385
4, 0.0870467
4.1, 0.0870578
4.2, 0.0870722
4.3, 0.0870905
4.4, 0.0871127
4.5, 0.0871386
4.6, 0.0871677
4.7, 0.0871996
4.8, 0.0872336
4.9, 0.0872692
5, 0.0873057
