x, y
0.5, 3.96863
0.6, 3.94603
0.7, 3.56885
0.8, 3.08913
0.9, 2.93086
1, 2.59486
1.1, 2.12428
1.2, 1.75724
1.3, 1.70952
1.4, 1.95784
1.5, 2.20307
1.6, 2.46497
1.7, 2.29266
1.8, 2.31285
1.9, 2.47726
2, 2.38139
2.1, 2.25642
2.2, 2.11504
2.3, 1.98653
2.4, 1.85452
2.5, 1.71731
2.6, 1.5802
2.7, 1.46026
2.8, 1.35412
2.9, 1.27484
3, 1.22787
3.1, 1.21001
3.2, 1.19045
3.3, 1.16008
3.4, 1.12162
3.5, 1.08536
3.6, 1.05097
3.7, 1.01564
3.8, 0.983856
3.9, 0.958483
4, 0.937521
4.1, 0.916802
4.2, 0.89664
4.3, 0.878589
4.4, 0.862653
4.5, 0.849837
4.6, 0.839839
4.7, 0.832317
4.8, 0.829402
4.9, 0.832466
5, 0.83891
