x, y
0.5, 1.48224
0.6, 1.46208
0.7, 1.39033
0.8, 1.25893
0.9, 1.05749
1, 0.941682
1.1, 0.881402
1.2, 0.833761
1.3, 0.802778
1.4, 0.841606
1.5, 0.911683
1.6, 0.976665
1.7, 0.995843
1.8, 0.948429
1.9, 0.83657
2, 0.732119
2.1, 0.641674
2.2, 0.580415
2.3, 0.539669
2.4, 0.511294
2.5, 0.486347
2.6, 0.460101
2.7, 0.430043
2.8, 0.396804
2.9, 0.363982
3, 0.337157
3.1, 0.318383
3.2, 0.305161
3.3, 0.293129
3.4, 0.280668
3.5, 0.267568
3.6, 0.253878
3.7, 0.240371
3.8, 0.227896
3.9, 0.216109
4, 0.204341
4.1, 0.192668
4.2, 0.181683
4.3, 0.172334
4.4, 0.165658
4.5, 0.162503
4.6, 0.163258
4.7, 0.167809
4.8, 0.17563
4.9, 0.186069
5, 0.198447
