x, y
0.5, 44.931
0.6, 846.714
0.7, 75579.1
0.8, 24154.9
0.9, 52428.9
1, 14654.4
1.1, 45404.7
1.2, 86572
1.3, 4.76006
1.4, 52017.6
1.5, 70901
1.6, 57191.7
1.7, 41321.9
1.8, 1.8466
1.9, 900.927
2, 1460.09
2.1, 1348.68
2.2, 1.98613
2.3, 2.0011
2.4, 2.04609
2.5, 2.09871
2.6, 2.16082
2.7, 2.234
2.8, 2.31776
2.9, 2.41137
3.1, 2.6318
3.2, 2.76137
3.3, 2.90596
3.4, 3.10368
3.5, 3.24545
3.6, 3.42974
3.8, 7.28427e+35
3.9, 4.07923
4, 4.32493
4.2, 4.84747
4.3, 5.12768
4.4, 5.98628
4.5, 5.71958
4.7, 6.34582
4.8, 9.54257
4.9, 11.0531
5, 7.7181
