x, y
0.5, 69.1474
0.6, 2429.73
0.7, 1013020
0.8, 1103920
0.9, 1013050
1, 1103910
1.1, 5.06213
1.2, 1.18565
1.3, 0.955365
1.4, 0.774081
1.5, 0.63711
1.6, 0.537581
1.7, 0.464179
1.8, 0.406293
1.9, 0.361561
2, 0.334067
2.1, 0.327437
2.2, 0.339263
2.3, 1713.48
2.4, 1211.61
2.5, 0.406858
2.6, 0.420121
2.7, 0.428676
2.8, 0.434493
2.9, 0.439179
3, 0.443704
3.1, 0.448668
3.2, 0.455259
3.3, 0.464801
3.4, 0.47743
3.5, 0.492114
3.6, 0.507538
3.7, 0.522622
3.8, 0.536805
3.9, 0.549455
4, 45.6348
4.1, 0.568287
4.2, 0.574533
4.3, 0.579687
4.4, 0.581893
4.5, 0.583462
4.6, 0.584078
4.7, 0.584275
4.8, 0.584775
4.9, 0.586423
5, 0.590145
