x, y
0.5, 6.14472e-07
0.6, 6.14078e-07
0.7, 6.14769e-07
0.8, 6.21846e-07
0.9, 6.43851e-07
1, 6.87639e-07
1.1, 7.4636e-07
1.2, 8.04424e-07
1.3, 8.52161e-07
1.4, 8.88667e-07
1.5, 9.16182e-07
1.6, 9.35941e-07
1.7, 9.47655e-07
1.8, 9.50609e-07
1.9, 9.4512e-07
2, 9.33366e-07
2.1, 9.19696e-07
2.2, 9.1037e-07
2.3, 9.12816e-07
2.4, 9.3497e-07
2.5, 9.85424e-07
2.6, 1.07309e-06
2.7, 1.20582e-06
2.8, 1.38853e-06
2.9, 1.62208e-06
3, 1.90441e-06
3.1, 2.23336e-06
3.2, 2.60914e-06
3.3, 3.03415e-06
3.4, 3.51204e-06
3.5, 4.04693e-06
3.6, 4.64226e-06
3.7, 5.2999e-06
3.8, 6.02054e-06
3.9, 6.80443e-06
4, 7.65164e-06
4.1, 8.56161e-06
4.2, 9.53275e-06
4.3, 1.05624e-05
4.4, 1.16471e-05
4.5, 1.2783e-05
4.6, 1.39666e-05
4.7, 1.5194e-05
4.8, 1.64613e-05
4.9, 1.77645e-05
5, 1.90998e-05
