x, y
0.5, 44.6903
0.6, 805.683
0.7, 74145.8
0.8, 27107.4
0.9, 79736.2
1, 35899.9
1.1, 45404.7
1.2, 86076.5
1.3, 2.43473
1.4, 52017.6
1.5, 82905.7
1.6, 11369.6
1.7, 52988
1.8, 11.4301
1.9, 559.432
2, 8.43798
2.1, 1.55158
2.2, 305.629
2.3, 1.59234
2.4, 1.63082
2.5, 271.101
2.6, 1.74272
2.7, 271.103
2.8, 1.90486
2.9, 2.00334
3, 2.11236
3.1, 2.23184
3.2, 2.36216
3.3, 2.5038
3.4, 1018.98
3.5, 2.82111
3.6, 2.99552
3.7, 1237.33
3.8, 185.46
3.9, 3.38132
4, 3.5976
4.1, 711.224
4.2, 422.871
4.4, 4.5044
4.5, 4.76612
4.6, 141.01
4.7, 5.20017
4.8, 5.39962
4.9, 5.66479
5, 887.92
